	FPP	POS	Dictionary Entry
4849	sanctitudo	noun	sanctitudo, sanctitudinis, f
4850	sanctor	noun	sanctor, m indecl.
4851	sanctus	noun	sanctus, sancti, m
4852	Sancus	noun	Sancus, sanci, m
4853	sandalium	noun	sandalium, n indecl.
4854	sandapila	noun	sandapila, f indecl.
4855	sane	noun	sane, f indecl.
4856	sanguis	noun	sanguis, sanguinis, m
4857	sanies	noun	sanies, f indecl.
4858	sanitas	noun	sanitas, sanitatis, f
4859	sanna	noun	sanna, sannae, f
4860	sannio	noun	sannio, m indecl.
4861	sapa	noun	sapa, sapae, f
4862	sapiens	noun	sapiens, sapientis, m
4863	sapientia	noun	sapientia, sapientiae, f
4864	sapor	noun	sapor, saporis, m
4865	sarcina	noun	sarcina, sarcinae, f
4866	sarcinula	noun	sarcinula, f indecl.
4867	sarculum	noun	sarculum, n indecl.
4868	sargus	noun	sargus, sargi, m
4869	sarisa	noun	sarisa, sarisaeque, f
4870	sarisophoros	noun	sarisophoros, m indecl.
4871	sarmentum	noun	sarmentum, sarmenti, n
4872	sarracum	noun	sarracum, n indecl.
4873	sartago	noun	sartago, f indecl.
4874	sata	noun	sata, n indecl.
4875	satelles	noun	satelles, satellitis, m
4876	satias	noun	satias, f indecl.
4877	satietas	noun	satietas, satietatis, f
4878	satio	noun	satio, sationis, f
4879	satis	noun	satis, n indecl.
4880	satisdatio	noun	satisdatio, f indecl.
4881	satis	noun	satis, n indecl.
4882	satisfactio	noun	satisfactio, satisfactionis, f
4883	sator	noun	sator, m indecl.
4884	satrapea	noun	satrapea, f indecl.
4885	satrapia	noun	satrapia, satrapiae, f
4886	satura	noun	satura, saturae, f
4887	satureia	noun	satureia, satureiae, n
4888	saturitas	noun	saturitas, saturitatis, f
4889	Saturnus	noun	Saturnus, saturni, m
4890	satus	noun	satus, satus, m
4891	satyrus	noun	satyrus, satyri, m
4892	sauciatio	noun	sauciatio, f indecl.
4893	saxetum	noun	saxetum, n indecl.
4894	saxulum	noun	saxulum, n indecl.
4895	saxum	noun	saxum, saxi, n
4896	scabellum	noun	scabellum, n indecl.
4897	scaena	noun	scaena, scaenae, f
4898	scalae	noun	scalae, f indecl.
4899	scalmus	noun	scalmus, m indecl.
4900	scalpellum	noun	scalpellum, scalpelli, n
4901	scalprum	noun	scalprum, n indecl.
4902	scammonea	noun	scammonea, scammoneae, f
4903	scamnum	noun	scamnum, n indecl.
4904	scapha	noun	scapha, scaphae, f
4905	scaphium	noun	scaphium, n indecl.
4906	scapulae	noun	scapulae, f indecl.
4907	scarus	noun	scarus, scari, m
4908	scatebra	noun	scatebra, f indecl.
4909	sceleratus	noun	sceleratus, m indecl.
4910	scelus	noun	scelus, sceleris, n
4911	scena	noun	scena, scenae, f
4912	sceptrum	noun	sceptrum, sceptri, n
4913	sceptuchus	noun	sceptuchus, sceptuchi, m
4914	schoenobates	noun	schoenobates, m indecl.
4915	schola	noun	schola, scholae, f
4916	scida	noun	scida, schedae, f
4917	scientia	noun	scientia, scientiae, f
4918	scilla	noun	scilla, scillae, f
4919	scintilla	noun	scintilla, scintillae, f
4920	scipio	noun	scipio, scipionis, m
4921	scirpea	noun	scirpea, f indecl.
4922	scirpus	noun	scirpus, scirpi, m
4923	scitum	noun	scitum, sciti, n
4924	scitus	noun	scitus, scitus, m
4925	scobis	noun	scobis, scobis, m
4926	scomber	noun	scomber, scombri, m
4927	scopae	noun	scopae, f indecl.
4928	scopulus	noun	scopulus, scopuli, m
4929	scorpio	noun	scorpio, m indecl.
4930	scorpius	noun	scorpius, scorpii, m
4931	scortator	noun	scortator, m indecl.
4932	scortillum	noun	scortillum, n indecl.
4933	scortum	noun	scortum, scorti, n
4934	screatus	noun	screatus, screatus, m
4935	scriba	noun	scriba, scribae, m
4936	scrinium	noun	scrinium, scrinii, n
4937	scriptio	noun	scriptio, scriptionis, f
4938	scriptor	noun	scriptor, scriptoris, m
4939	scriptula	noun	scriptula, n indecl.
4940	scriptum	noun	scriptum, scripti, n
4941	scriptura	noun	scriptura, scripturae, f
4942	scriptus	noun	scriptus, scriptus, m
4943	scripulum	noun	scripulum, n indecl.
4944	scrobis	noun	scrobis, scrobis, m
4945	scrofa	noun	scrofa, scrofae, f
4946	scrupulus	noun	scrupulus, scrupuli, m
4947	scrupus	noun	scrupus, scrupi, m
4948	scruta	noun	scruta, n indecl.
4949	scurra	noun	scurra, scurrae, m
4950	scurrilitas	noun	scurrilitas, f indecl.
4951	scutale	noun	scutale, n indecl.
4952	scutella	noun	scutella, f indecl.
4953	scutica	noun	scutica, scuticae, f
4954	scutula	noun	scutula, scutulae, f
4955	scutulata	noun	scutulata, n indecl.
4956	scutulum	noun	scutulum, n indecl.
4957	scutum	noun	scutum, scuti, n
4958	scyphus	noun	scyphus, scyphi, m
4959	sebum	noun	sebum, sebi, n
4960	secessio	noun	secessio, secessionis, f
4961	secessus	noun	secessus, secessus, m
4962	secretio	noun	secretio, f indecl.
4963	secretum	noun	secretum, secreti, n
4964	secta	noun	secta, sectae, f
4965	sectator	noun	sectator, m indecl.
4966	sectio	noun	sectio, sectionis, f
4967	sector	noun	sector, m indecl.
4968	sectura	noun	sectura, secturaeque, f
4969	secubitus	noun	secubitus, secubitus, m
4970	secundani	noun	secundani, m indecl.
4971	securis	noun	securis, securis, f
4972	secutor	noun	secutor, m indecl.
4973	sedatio	noun	sedatio, f indecl.
4974	sedecula	noun	sedecula, f indecl.
4975	sedes	noun	sedes, sedis, f
4976	sedile	noun	sedile, sedilis, n
4977	seditio	noun	seditio, seditionis, f
4978	seductio	noun	seductio, seductionis, f
4979	sedulitas	noun	sedulitas, sedulitatis, f
4980	seges	noun	seges, segetis, f
4981	segmentum	noun	segmentum, n indecl.
4982	segnipes	noun	segnipes, m indecl.
4983	segnitas	noun	segnitas, f indecl.
4984	selectio	noun	selectio, f indecl.
4985	sella	noun	sella, sellae, f
4986	sellarius	noun	sellarius, sellarii, m
4987	sellisternia	noun	sellisternia, n indecl.
4988	sellula	noun	sellula, f indecl.
4989	semen	noun	semen, seminis, n
4990	semicaper	noun	semicaper, m indecl.
4991	semihomo	noun	semihomo, semihominis, m
4992	semihora	noun	semihora, semihorae, f
4993	seminarium	noun	seminarium, seminari, n
4994	seminator	noun	seminator, m indecl.
4995	Semiramis	noun	Semiramis, f indecl.
4996	semita	noun	semita, semitae, f
4997	semivir	noun	semivir, semiviri, m
4998	semodius	noun	semodius, m indecl.
4999	semuncia	noun	semuncia, semunciae, f
5000	senaculum	noun	senaculum, n indecl.
5001	senariolus	noun	senariolus, senarioli, m
5002	senatus	noun	senatus, senati, m
5003	senatus	noun	senatus, senati, m
5004	senecta	noun	senecta, senectae, f
5005	senex	noun	senex, senis, m
5006	senium	noun	senium, seni, n
5007	sensa	noun	sensa, n indecl.
5008	sensus	noun	sensus, sensus, m
5009	sententia	noun	sententia, sententiae, f
5010	sententiola	noun	sententiola, f indecl.
5011	sentina	noun	sentina, sentinae, f
5012	sentis	noun	sentis, sentis, m
5013	separatio	noun	separatio, separationis, f
5014	sepia	noun	sepia, sepiae, f
5015	September	noun	September, septembris, m
5016	septemviratus	noun	septemviratus, septemviratus, m
5017	septemviri	noun	septemviri, m indecl.
5018	septimani	noun	septimani, m indecl.
5019	sepulcretum	noun	sepulcretum, n indecl.
5020	sepulcrum	noun	sepulcrum, sepulcri, n
5021	sepultura	noun	sepultura, sepulturae, f
5022	sera	noun	sera, serae, f
5023	sera	noun	sera, serae, f
5024	Serapis	noun	Serapis, serapidis, m
5025	serenitas	noun	serenitas, serenitatis, f
5026	seria	noun	seria, seriae, n
5027	series	noun	series, serie, f
5028	sermo	noun	sermo, sermonis, m
5029	sermunculus	noun	sermunculus, sermunculi, m
5030	serpens	noun	serpens, serpentis, m
5031	serpentigena	noun	serpentigena, m indecl.
5032	serpentipes	noun	serpentipes, m indecl.
5033	serperastra	noun	serperastra, n indecl.
5034	serra	noun	serra, serrae, f
5035	serrula	noun	serrula, serrulae, f
5036	serta	noun	serta, sertae, n
5037	serum	noun	serum, seri, n
5038	serum	noun	serum, seri, n
5039	serva	noun	serva, servae, f
5040	servator	noun	servator, servatoris, m
5041	servatrix	noun	servatrix, f indecl.
5042	servitium	noun	servitium, serviti, n
5043	servitus	noun	servitus, servitutis, f
5044	servus	noun	servus, servi, m
5045	seselis	noun	seselis, seselis, f
5046	sesquimodius	noun	sesquimodius, sesquimodii, m
5047	sesquiplaga	noun	sesquiplaga, f indecl.
5048	sessio	noun	sessio, sessionis, f
5049	sessiuncula	noun	sessiuncula, f indecl.
5050	sessor	noun	sessor, sessoris, m
5051	severitas	noun	severitas, seueritatis, f
5052	sexennium	noun	sexennium, sexenni, n
5053	sextadecimani	noun	sextadecimani, m indecl.
5054	sextarius	noun	sextarius, sextarii, m
5055	sextula	noun	sextula, f indecl.
5056	sextus	noun	sextus, sexti, m
5057	sexus	noun	sexus, sexi, m
5058	Sibylla	noun	Sibylla, sibullae, f
5059	sica	noun	sica, sicae, f
5060	sicarius	noun	sicarius, sicari, m
5061	siccitas	noun	siccitas, siccitatis, f
5062	Sicelis	noun	Sicelis, f indecl.
5063	sicula	noun	sicula, siculae, f
5064	Sidonis	noun	Sidonis, f indecl.
5065	sidus	noun	sidus, sidi, n
5066	sigilla	noun	sigilla, n indecl.
5067	signator	noun	signator, m indecl.
5068	significatio	noun	significatio, significationis, f
5069	signum	noun	signum, signi, n
5070	silenda	noun	silenda, n indecl.
5071	silentium	noun	silentium, silenti, n
5072	Silenus	noun	Silenus, sileni, m
5073	siler	noun	siler, sileris, n
5074	silex	noun	silex, silicis, m
5075	silicernium	noun	silicernium, n indecl.
5076	siligo	noun	siligo, siliginis, f
5077	siliqua	noun	siliqua, siliquae, f
5078	sillybus	noun	sillybus, sillybi, m
5079	silurus	noun	silurus, siluri, m
5080	silva	noun	silva, silvae, f
5081	Silvanus	noun	Silvanus, siluani, m
5082	silvicola	noun	silvicola, silvicolae, m
5083	simia	noun	simia, simiae, m
5084	similitudo	noun	similitudo, similitudinis, f
5085	simiolus	noun	simiolus, m indecl.
5086	simius	noun	simius, simi, m
5087	simplicitas	noun	simplicitas, simplicitatis, f
5088	simplum	noun	simplum, n indecl.
5089	simpulum	noun	simpulum, n indecl.
5090	simpuvium	noun	simpuvium, n indecl.
5091	simulacrum	noun	simulacrum, simulacri, n
5092	simulamen	noun	simulamen, n indecl.
5093	simulatio	noun	simulatio, simulationis, f
5094	simulator	noun	simulator, m indecl.
5095	simultas	noun	simultas, simultatis, f
5096	sinceritas	noun	sinceritas, sinceritatis, f
5097	singultus	noun	singultus, singultus, m
5098	sinistra	noun	sinistra, sinistrae, f
5099	sinum	noun	sinum, sini, n
5100	sinus	noun	sinus, sinus, m
5101	siparium	noun	siparium, n indecl.
5102	sipho	noun	sipho, m indecl.
5103	Sirius	noun	Sirius, m indecl.
5104	Sirius	noun	Sirius, m indecl.
5105	sirus	noun	sirus, m indecl.
5106	siser	noun	siser, siseris, n
5107	sistrum	noun	sistrum, sistri, n
5108	sisymbrium	noun	sisymbrium, sisymbri, n
5109	sitella	noun	sitella, f indecl.
5110	sitis	noun	sitis, sitis, f
5111	smaragdus	noun	smaragdus, smaragdi, m
5112	smaris	noun	smaris, f indecl.
5113	smilax	noun	smilax, f indecl.
5114	sobrinus	noun	sobrinus, m indecl.
5115	soccus	noun	soccus, socci, m
5116	socer	noun	socer, soceri, m
5117	socia	noun	socia, sociae, f
5118	societas	noun	societas, societatis, f
5119	socordia	noun	socordia, socordiae, f
5120	socrus	noun	socrus, socrus, m
5121	sodalis	noun	sodalis, sodalis, m
5122	sodalitas	noun	sodalitas, sodalitatis, f
5123	sol	noun	sol, solis, m
5124	solaciolum	noun	solaciolum, n indecl.
5125	solacium	noun	solacium, solaci, n
5126	solamen	noun	solamen, n indecl.
5127	solarium	noun	solarium, solari, n
5128	solator	noun	solator, m indecl.
5129	soldurii	noun	soldurii, m indecl.
5130	solea	noun	solea, soleae, f
5131	soliditas	noun	soliditas, soliditatis, f
5132	solitudo	noun	solitudo, solitudinis, f
5133	solitum	noun	solitum, soliti, n
5134	solium	noun	solium, soli, n
5135	sollertia	noun	sollertia, solertiae, f
5136	sollicitatio	noun	sollicitatio, f indecl.
5137	sollicitudo	noun	sollicitudo, sollicitudinis, f
5138	solliferreum	noun	solliferreum, n indecl.
5139	soloecismus	noun	soloecismus, soloecismi, m
5140	solstitium	noun	solstitium, solstiti, n
5141	solum	noun	solum, soli, n
5142	solutio	noun	solutio, solutionis, f
5143	somnium	noun	somnium, somni, n
5144	somnus	noun	somnus, somni, m
5145	sonitus	noun	sonitus, sonitus, m
5146	sonor	noun	sonor, sonoris, m
5147	sons	noun	sons, sontis, -
5148	sonus	noun	sonus, sonus, m
5149	sophistes	noun	sophistes, sophistae, m
5150	sopor	noun	sopor, soporis, m
5151	sorbitio	noun	sorbitio, sorbitionis, f
5152	sorbum	noun	sorbum, sorbi, n
5153	sordes	noun	sordes, sordis, f
5154	sorex	noun	sorex, soricis, m
5155	sorites	noun	sorites, m indecl.
5156	soror	noun	soror, sororis, f
5157	sororicida	noun	sororicida, m indecl.
5158	sors	noun	sors, sortis, f
5159	sortitio	noun	sortitio, f indecl.
5160	sortitor	noun	sortitor, m indecl.
5161	sospes	noun	sospes, sospitis, m
5162	Sospita	noun	Sospita, f indecl.
5163	spadix	noun	spadix, m indecl.
5164	spado	noun	spado, spadonis, m
5165	spartum	noun	spartum, sparti, n
5166	sparulus	noun	sparulus, m indecl.
5167	sparus	noun	sparus, spari, m
5168	spatha	noun	spatha, spathae, f
5169	spatium	noun	spatium, spati, n
5170	species	noun	species, specie, f
5171	specillum	noun	specillum, n indecl.
5172	specimen	noun	specimen, n indecl.
5173	spectaculum	noun	spectaculum, spectaculi, n
5174	spectatio	noun	spectatio, f indecl.
5175	spectator	noun	spectator, spectatoris, m
5176	spectatrix	noun	spectatrix, f indecl.
5177	spectio	noun	spectio, f indecl.
5178	spectrum	noun	spectrum, n indecl.
5179	specula	noun	specula, speculae, f
5180	specula	noun	specula, speculae, f
5181	specularia	noun	specularia, n indecl.
5182	speculator	noun	speculator, speculatoris, m
5183	speculatrix	noun	speculatrix, f indecl.
5184	speculum	noun	speculum, speculi, n
5185	specus	noun	specus, specus, m
5186	spelaeum	noun	spelaeum, n indecl.
5187	spelunca	noun	spelunca, speluncae, f
5188	speratus	noun	speratus, sperati, m
5189	spes	noun	spes, spei, f
5190	sphaera	noun	sphaera, spherae, f
5191	spica	noun	spica, spicae, f
5192	spiculum	noun	spiculum, n indecl.
5193	spicum	noun	spicum, spici, n
5194	spina	noun	spina, spinae, f
5195	spinetum	noun	spinetum, n indecl.
5196	spinus	noun	spinus, spini, f
5197	spira	noun	spira, spirae, f
5198	spiraculum	noun	spiraculum, n indecl.
5199	spiramentum	noun	spiramentum, n indecl.
5200	spiritus	noun	spiritus, spiritus, m
5201	splendor	noun	splendor, splendoris, m
5202	spoliatio	noun	spoliatio, f indecl.
5203	spoliator	noun	spoliator, m indecl.
5204	spoliatrix	noun	spoliatrix, f indecl.
5205	spolium	noun	spolium, spoli, n
5206	sponda	noun	sponda, f indecl.
5207	spondeus	noun	spondeus, spondei, m
5208	spongia	noun	spongia, spongeae, f
5209	sponsa	noun	sponsa, sponsae, f
5210	sponsalia	noun	sponsalia, n indecl.
5211	sponsio	noun	sponsio, sponsionis, f
5212	sponsor	noun	sponsor, m indecl.
5213	sponsum	noun	sponsum, sponsi, n
5214	sponsus	noun	sponsus, sponsi, m
5215	sponsus	noun	sponsus, sponsi, m
5216	sponte	noun	sponte, f indecl.
5217	sportella	noun	sportella, sportellae, f
5218	sportula	noun	sportula, f indecl.
5219	spretor	noun	spretor, m indecl.
5220	spuma	noun	spuma, spumae, f
5221	spumatus	noun	spumatus, spumatus, m
5222	sputum	noun	sputum, n indecl.
5223	squalor	noun	squalor, squaloris, m
5224	squama	noun	squama, squamae, f
5225	stabilimen	noun	stabilimen, n indecl.
5226	stabilitas	noun	stabilitas, stabilitatis, f
5227	stabulum	noun	stabulum, stabvli, n
5228	stadium	noun	stadium, stadii, n
5229	stagnum	noun	stagnum, stagni, n
5230	stamen	noun	stamen, staminis, n
5231	Stata	noun	Stata, f indecl.
5232	statera	noun	statera, staterae, f
5233	statio	noun	statio, stationis, f
5234	stator	noun	stator, statoris, m
5235	statua	noun	statua, statuae, f
5236	statura	noun	statura, staturae, f
5237	status	noun	status, status, m
5238	stella	noun	stella, stellae, f
5239	stellio	noun	stellio, stellionis, m
5240	stemma	noun	stemma, n indecl.
5241	stercus	noun	stercus, stercoris, n
5242	sterilitas	noun	sterilitas, sterilitatis, f
5243	sternumentum	noun	sternumentum, n indecl.
5244	sterquilinum	noun	sterquilinum, n indecl.
5245	stigma	noun	stigma, n indecl.
5246	stigmatias	noun	stigmatias, m indecl.
5247	stilla	noun	stilla, stillae, f
5248	stillicidium	noun	stillicidium, stilicidi, n
5249	stilus	noun	stilus, stili, m
5250	stimulatio	noun	stimulatio, f indecl.
5251	stimulus	noun	stimulus, stimuli, m
5252	stipatio	noun	stipatio, f indecl.
5253	stipator	noun	stipator, m indecl.
5254	stipendium	noun	stipendium, stipendi, n
5255	stipes	noun	stipes, stipitis, m
5256	stipula	noun	stipula, stipulae, f
5257	stipulatio	noun	stipulatio, stipulationis, f
5258	stipulatiuncula	noun	stipulatiuncula, f indecl.
5259	stiria	noun	stiria, f indecl.
5260	stirps	noun	stirps, stirpis, f
5261	stiva	noun	stiva, f indecl.
5262	stola	noun	stola, stolae, f
5263	stomachus	noun	stomachus, stomachi, m
5264	storea	noun	storea, f indecl.
5265	strabo	noun	strabo, strabonis, m
5266	strages	noun	strages, stragis, f
5267	stragulum	noun	stragulum, n indecl.
5268	stramen	noun	stramen, straminis, n
5269	stramentum	noun	stramentum, stramenti, n
5270	stranguria	noun	stranguria, stranguriae, f
5271	strategema	noun	strategema, n indecl.
5272	stratum	noun	stratum, strati, n
5273	strenuitas	noun	strenuitas, f indecl.
5274	strepitus	noun	strepitus, strepitus, m
5275	strictura	noun	strictura, stricturae, f
5276	stridor	noun	stridor, stridoris, m
5277	strigilis	noun	strigilis, strigilis, f
5278	stropha	noun	stropha, f indecl.
5279	strophium	noun	strophium, n indecl.
5280	structor	noun	structor, m indecl.
5281	structura	noun	structura, structurae, f
5282	strues	noun	strues, struis, f
5283	struma	noun	struma, strumae, f
5284	studium	noun	studium, studi, n
5285	stultitia	noun	stultitia, stultitiae, f
5286	stupiditas	noun	stupiditas, f indecl.
5287	stupor	noun	stupor, stuporis, m
5288	stuppa	noun	stuppa, stuppae, f
5289	stuprum	noun	stuprum, stupri, n
5290	Suada	noun	Suada, f indecl.
5291	Suadela	noun	Suadela, suadelae, f
5292	suasio	noun	suasio, f indecl.
5293	suasor	noun	suasor, suasoris, m
5294	suasus	noun	suasus, suasus, m
5295	suaviloquentia	noun	suaviloquentia, f indecl.
5296	suavitas	noun	suavitas, suauitatis, f
5297	suavium	noun	suavium, suavi, n
5298	subactio	noun	subactio, f indecl.
5299	subductio	noun	subductio, subductionis, f
5300	suber	noun	suber, suberis, n
5301	sublatio	noun	sublatio, f indecl.
5302	sublevatio	noun	sublevatio, f indecl.
5303	sublica	noun	sublica, sublicae, f
5304	subligaculum	noun	subligaculum, n indecl.
5305	subligar	noun	subligar, n indecl.
5306	sublime	noun	sublime, sublimis, n
5307	subnuba	noun	subnuba, f indecl.
5308	suboles	noun	suboles, sobolis, f
5309	subscriptio	noun	subscriptio, subscriptionis, f
5310	subscriptor	noun	subscriptor, subscriptoris, m
5311	subsellium	noun	subsellium, subselli, n
5312	subsidium	noun	subsidium, subsidi, n
5313	subsortitio	noun	subsortitio, f indecl.
5314	substantia	noun	substantia, substantiae, f
5315	substructio	noun	substructio, substructionis, f
5316	subtemen	noun	subtemen, subteminis, n
5317	subtilitas	noun	subtilitas, subtilitatis, f
5318	subucula	noun	subucula, f indecl.
5319	subulcus	noun	subulcus, subulci, m
5320	Subura	noun	Subura, f indecl.
5321	suburbanitas	noun	suburbanitas, f indecl.
5322	suburbium	noun	suburbium, n indecl.
5323	subvectio	noun	subvectio, subvectionis, f
5324	subversor	noun	subversor, m indecl.
5325	successio	noun	successio, successionis, f
5326	successus	noun	successus, successus, m
5327	succidia	noun	succidia, f indecl.
5328	succlamatio	noun	succlamatio, f indecl.
5329	sucinum	noun	sucinum, sucini, n
5330	suco	noun	suco, m indecl.
5331	sucus	noun	sucus, suci, m
5332	sudarium	noun	sudarium, n indecl.
5333	sudis	noun	sudis, sudis, f
5334	sudor	noun	sudor, sudoris, m
5335	sufes	noun	sufes, m indecl.
5336	suffimen	noun	suffimen, n indecl.
5337	suffimentum	noun	suffimentum, suffimenti, n
5338	sufflamen	noun	sufflamen, n indecl.
5339	suffragatio	noun	suffragatio, suffragationis, f
5340	suffragator	noun	suffragator, m indecl.
5341	suffragium	noun	suffragium, suffragi, n
5342	suffugium	noun	suffugium, n indecl.
5343	suggestum	noun	suggestum, n indecl.
5344	suggestus	noun	suggestus, suggestus, m
5345	sugillatio	noun	sugillatio, f indecl.
5346	sulfur	noun	sulfur, sulfuris, n
5347	Sulla	noun	Sulla, sullae, m
5348	summa	noun	summa, summae, f
5349	summum	noun	summum, svmmi, n
5350	sumptio	noun	sumptio, f indecl.
5351	sumptus	noun	sumptus, sumptus, m
5352	suovetaurilia	noun	suovetaurilia, n indecl.
5353	supellex	noun	supellex, f indecl.
5354	supera	noun	supera, n indecl.
5355	supera	noun	supera, n indecl.
5356	superator	noun	superator, m indecl.
5357	superbia	noun	superbia, superbiae, f
5358	superbiloquentia	noun	superbiloquentia, f indecl.
5359	supercilium	noun	supercilium, supercilii, n
5360	Superi	noun	Superi, m indecl.
5361	superlatio	noun	superlatio, f indecl.
5362	superstitio	noun	superstitio, superstitionis, f
5363	superventus	noun	superventus, superventus, m
5364	suppeditatio	noun	suppeditatio, f indecl.
5365	supplementum	noun	supplementum, supplementi, n
5366	supplicatio	noun	supplicatio, supplicationis, f
5367	supplicium	noun	supplicium, supplici, n
5368	supplosio	noun	supplosio, f indecl.
5369	suppressio	noun	suppressio, f indecl.
5370	supremum	noun	supremum, supremi, n
5371	sura	noun	sura, surae, f
5372	surculus	noun	surculus, surculi, m
5373	surditas	noun	surditas, f indecl.
5374	surena	noun	surena, f indecl.
5375	sus	noun	sus, suis, m
5376	susceptio	noun	susceptio, f indecl.
5377	susceptum	noun	susceptum, suscepti, n
5378	suspectus	noun	suspectus, suspectus, m
5379	suspendium	noun	suspendium, suspendi, n
5380	suspicio	noun	suspicio, suspicionis, f
5381	suspiratus	noun	suspiratus, suspiratus, m
5382	suspiritus	noun	suspiritus, suspiritus, m
5383	suspirium	noun	suspirium, n indecl.
5384	sustentaculum	noun	sustentaculum, n indecl.
5385	sustentatio	noun	sustentatio, sustentationis, f
5386	susurrus	noun	susurrus, susurri, m
5387	suta	noun	suta, n indecl.
5388	sutor	noun	sutor, m indecl.
5389	sutura	noun	sutura, suturae, f
5390	sycophanta	noun	sycophanta, sucophantae, m
5391	syllaba	noun	syllaba, syllabae, f
5392	symbola	noun	symbola, symbolae, f
5393	symphonia	noun	symphonia, symphoniae, f
5394	Symposium	noun	Symposium, n indecl.
5395	synedrus	noun	synedrus, m indecl.
5396	syngrapha	noun	syngrapha, syngraphae, f
5397	synodus	noun	synodus, synodi, f
5398	syrma	noun	syrma, f indecl.
5399	Syrtis	noun	Syrtis, syrtin, f
5400	tabella	noun	tabella, tabellae, f
5401	taberna	noun	taberna, tabernae, f
5402	tabernaculum	noun	tabernaculum, tabernaculi, n
5403	tabes	noun	tabes, tabis, f
5404	tabula	noun	tabula, tabvlae, f
5405	tabularium	noun	tabularium, tabularii, n
5406	tabulatio	noun	tabulatio, f indecl.
5407	tabulatum	noun	tabulatum, n indecl.
5408	tacenda	noun	tacenda, n indecl.
5409	Tacita	noun	Tacita, tacitae, f
5410	taciturnitas	noun	taciturnitas, taciturnitatis, f
5411	tactio	noun	tactio, f indecl.
5412	tactus	noun	tactus, tactus, m
5413	taeda	noun	taeda, taedae, f
5414	taedium	noun	taedium, taedii, n
5415	taenia	noun	taenia, taeniae, f
5416	talaria	noun	talaria, n indecl.
5417	Talassius	noun	Talassius, thalassi, m
5418	talea	noun	talea, taleae, f
5419	talentum	noun	talentum, talenti, n
5420	talpa	noun	talpa, talpae, f
5421	talus	noun	talus, tali, m
5422	Tantalides	noun	Tantalides, tantalidae, m
5423	Tantalis	noun	Tantalis, f indecl.
5424	tantulum	noun	tantulum, tantuli, n
5425	tarditas	noun	tarditas, tarditatis, f
5426	taurus	noun	taurus, tauri, m
5427	taxatio	noun	taxatio, taxationis, f
5428	taxillus	noun	taxillus, taxilli, m
5429	taxus	noun	taxus, taxi, f
5430	tector	noun	tector, m indecl.
5431	tectoriolum	noun	tectoriolum, n indecl.
5432	tectum	noun	tectum, tecti, n
5433	tecum	noun	tecum, n indecl.
5434	teges	noun	teges, tegetis, f
5435	tegimen	noun	tegimen, tegminis, n
5436	tegula	noun	tegula, tegulae, f
5437	tela	noun	tela, telae, f
5438	tellus	noun	tellus, telluris, f
5439	telum	noun	telum, teli, n
5440	temeritas	noun	temeritas, temeritatis, f
5441	temetum	noun	temetum, temeti, n
5442	temo	noun	temo, temonis, m
5443	temperamentum	noun	temperamentum, temperamenti, n
5444	temperantia	noun	temperantia, temperantiae, f
5445	temperatio	noun	temperatio, f indecl.
5446	temperator	noun	temperator, m indecl.
5447	temperius	noun	temperius, temperi, m
5448	temperies	noun	temperies, temperie, f
5449	tempestas	noun	tempestas, tempestatis, f
5450	tempestivitas	noun	tempestivitas, f indecl.
5451	templum	noun	templum, templi, n
5452	tempus	noun	tempus, temporis, n
5453	tempus	noun	tempus, temporis, n
5454	tenacitas	noun	tenacitas, f indecl.
5455	tendicula	noun	tendicula, tendiculae, f
5456	tenebrae	noun	tenebrae, f indecl.
5457	teneritas	noun	teneritas, f indecl.
5458	tenesmos	noun	tenesmos, m indecl.
5459	tenor	noun	tenor, tenoris, m
5460	tensa	noun	tensa, tensae, f
5461	tentigo	noun	tentigo, f indecl.
5462	tentorium	noun	tentorium, tentorii, n
5463	tenuitas	noun	tenuitas, tenuitatis, f
5464	tenus	noun	tenus, tenoris, n
5465	tepor	noun	tepor, teporis, m
5466	terebinthus	noun	terebinthus, terebinthi, f
5467	teredo	noun	teredo, f indecl.
5468	tergiversatio	noun	tergiversatio, f indecl.
5469	tergum	noun	tergum, tergi, n
5470	termes	noun	termes, m indecl.
5471	Terminalia	noun	Terminalia, n indecl.
5472	terminatio	noun	terminatio, f indecl.
5473	terminus	noun	terminus, termini, m
5474	terra	noun	terra, terrae, f
5475	terrigena	noun	terrigena, terrigenae, m
5476	territorium	noun	territorium, territorii, n
5477	terror	noun	terror, terroris, m
5478	teruncius	noun	teruncius, teruncii, m
5479	tessella	noun	tessella, tessellae, f
5480	tessera	noun	tessera, tesserae, f
5481	tesserula	noun	tesserula, tesserulae, f
5482	testa	noun	testa, testae, f
5483	testamentum	noun	testamentum, testamenti, n
5484	testatio	noun	testatio, testationis, f
5485	testiculus	noun	testiculus, testiculi, m
5486	testificatio	noun	testificatio, f indecl.
5487	testimonium	noun	testimonium, testimoni, n
5488	testis	noun	testis, testis, m
5489	testis	noun	testis, testis, m
5490	testudo	noun	testudo, testudinis, f
5491	testula	noun	testula, f indecl.
5492	Tethys	noun	Tethys, tethyos, f
5493	tetrarches	noun	tetrarches, tetrarchae, m
5494	tetrarchia	noun	tetrarchia, tetrarchiae, f
5495	tetricus	noun	tetricus, m indecl.
5496	textor	noun	textor, m indecl.
5497	textrinum	noun	textrinum, n indecl.
5498	textum	noun	textum, n indecl.
5499	textura	noun	textura, texturae, f
