	FPP	POS	Dictionary Entry
4187	exorsa	noun	exorsa, NULL, n
4188	exorsus	adj	exorsus, exorsa, exorsum
4189	exorsus	adj	exorsus, exorsa, exorsum
4190	exortus	noun	exortus, exortus, m
4191	NULL	verb	NULL, NULL, NULL, exosculatus
4192	exosso	verb	exosso, exossare, NULL, exossatus
4193	exostra	noun	exostra, NULL, f
4194	exosus	adj	exosus, exosa, exosum
4195	NULL	verb	NULL, NULL, NULL, NULL
4196	NULL	verb	NULL, NULL, NULL, NULL
4197	expavescit	verb	expavescit, expavescere, expavi, NULL
4198	expectoro	verb	expectoro, NULL, NULL, NULL
4199	expedio	verb	expedio, expedire, expedivi, expeditus
4200	expeditio	noun	expeditio, expeditionis, f
4201	expeditus	noun	expeditus, expediti, m
4202	expello	verb	expello, expellere, expuli, expulsus
4203	expendo	verb	expendo, expendere, expendi, expensus
4204	expensum	noun	expensum, expensi, n
4205	expergefacio	verb	expergefacio, expergefacere, NULL, expergefactus
4206	expergisco	verb	expergisco, expergiscere, NULL, experrectus
4207	experientia	noun	experientia, NULL, f
4208	experimentum	noun	experimentum, experimenti, n
4209	experior	verb	experior, experire, expertus
4210	expers	adj	expers, expers, expers
4211	expeto	verb	expeto, expetere, expetivi, expetitus
4212	expiatio	noun	expiatio, expiationis, f
4213	expilatio	noun	expilatio, NULL, f
4214	expilator	noun	expilator, NULL, m
4215	expilo	verb	expilo, expilare, NULL, NULL
4216	NULL	verb	NULL, NULL, NULL, expictus
4217	expio	verb	expio, expiare, NULL, expiatus
4218	NULL	verb	NULL, NULL, NULL, expiscatus
4219	explanatio	noun	explanatio, explanationis, f
4220	explanator	noun	explanator, NULL, m
4221	explano	verb	explano, explanare, NULL, explanatus
4222	expleo	verb	expleo, explere, explevi, NULL
4223	expletio	noun	expletio, expletionis, f
4224	explico	verb	explico, explicare, NULL, explicatus
4225	explicatio	noun	explicatio, explicationis, f
4226	explicator	noun	explicator, NULL, m
4227	explicatrix	noun	explicatrix, NULL, f
4228	explicatus	noun	explicatus, explicatus, m
4229	explico	verb	explico, explicare, NULL, explicatus
4230	explodo	verb	explodo, explodere, NULL, explosus
4231	exploratio	noun	exploratio, explorationis, f
4232	explorator	noun	explorator, exploratoris, m
4233	exploro	verb	exploro, explorare, NULL, exploratus
4234	expolio	verb	expolio, expolire, n, expolitus
4235	expolitio	noun	expolitio, NULL, f
4236	expono	verb	expono, exponere, exposui, expositus
4237	NULL	verb	NULL, NULL, NULL, exporrectus
4238	exportatio	noun	exportatio, NULL, f
4239	exporto	verb	exporto, exportare, NULL, NULL
4240	exposco	verb	exposco, exposcere, expoposci, NULL
4241	expositio	noun	expositio, expositionis, f
4242	expostulatio	noun	expostulatio, expostulationis, f
4243	expostulo	verb	expostulo, expostulare, expostulavi, expostulatus
4244	exprimo	verb	exprimo, exprimere, expressi, expressus
4245	exprobratio	noun	exprobratio, exprobrationis, f
4246	exprobro	verb	exprobro, exprobrare, exprobravi, NULL
4247	expromo	verb	expromo, expromere, exprompsi, NULL
4248	expugnabilis	adj	expugnabilis, expugnabilis, expugnabile
4249	expugnatio	noun	expugnatio, expugnationis, f
4250	expugnator	noun	expugnator, NULL, m
4251	expugnax	adj	expugnax, expugnax, expugnax
4252	expugno	verb	expugno, expugnare, expugnavi, expugnatus
4253	expulsio	noun	expulsio, NULL, f
4254	expulsor	noun	expulsor, NULL, m
4255	expultrix	noun	expultrix, NULL, f
4256	expurgat	verb	expurgat, expurgare, NULL, expurgatus
4257	exquiro	verb	exquiro, exquirere, NULL, NULL
4258	NULL	verb	NULL, NULL, NULL, NULL
4259	exanguis	adj	exanguis, exanguis, exsangue
4260	NULL	verb	NULL, NULL, NULL, NULL
4261	exsaturabilis	adj	exsaturabilis, exsaturabilis, exsaturabile
4262	exsaturo	verb	exsaturo, exsaturare, NULL, NULL
4263	NULL	verb	NULL, NULL, NULL, NULL
4264	exscribo	verb	exscribo, exscribere, exscripsi, exscriptus
4265	NULL	verb	NULL, exsculpere, exsculpsi, NULL
4266	NULL	verb	NULL, NULL, NULL, exsectus
4267	execrabilis	adj	execrabilis, execrabilis, execrabile
4268	exsecratio	noun	exsecratio, NULL, f
4269	exsecror	verb	exsecror, NULL, exsecratus
4270	exsectio	noun	exsectio, NULL, f
4271	exsecutio	noun	exsecutio, NULL, f
4272	exsequiae	noun	exsequiae, NULL, f
4273	exequialis	adj	exequialis, exequialis, NULL
4274	exsequor	verb	exsequor, exsequere, exsecutus
4275	exsero	verb	exsero, exserere, NULL, exsertus
4276	exserto	verb	exserto, NULL, NULL, NULL
4277	NULL	verb	NULL, NULL, NULL, NULL
4278	exsicco	verb	exsicco, exsiccare, exsiccavi, exsiccatus
4279	NULL	verb	NULL, NULL, NULL, NULL
4280	exilio	verb	exilio, exsilire, exsilui, NULL
4281	exsilium	noun	exsilium, exili, n
4282	exsisto	verb	exsisto, exsistere, NULL, NULL
4283	exsolvor	verb	exsolvor, exsoluere, exsolutus
4284	exsomnis	adj	exsomnis, exsomnis, NULL
4285	NULL	verb	NULL, exsorbere, NULL, NULL
4286	NULL	verb	NULL, NULL, NULL, NULL
4287	NULL	verb	NULL, NULL, NULL, NULL
4288	exspectatio	noun	exspectatio, NULL, f
4289	expecto	verb	expecto, expectare, exspectaui, exspectatun
4290	exspiratio	noun	exspiratio, NULL, f
4291	exspiro	verb	exspiro, exspirare, NULL, NULL
4292	NULL	verb	NULL, NULL, NULL, NULL
4293	NULL	verb	NULL, exspoliare, NULL, NULL
4294	exspuit	verb	exspuit, exspuere, NULL, NULL
4295	exsterno	verb	exsterno, NULL, NULL, NULL
4296	exstillat	verb	exstillat, NULL, NULL, NULL
4297	exstimulator	noun	exstimulator, NULL, m
4298	exstimulo	verb	exstimulo, NULL, NULL, NULL
4299	exstinctio	noun	exstinctio, NULL, f
4300	exstinctor	noun	exstinctor, exstinctoris, m
4301	exstinguo	verb	exstinguo, NULL, exstinxi, exstinctus
4302	exstirpo	verb	exstirpo, exstirpare, NULL, NULL
4303	exsto	verb	exsto, extare, NULL, NULL
4304	exstructio	noun	exstructio, NULL, f
4305	exstruo	verb	exstruo, exstruere, NULL, exstructus
4306	exsudat	verb	exsudat, NULL, NULL, NULL
4307	NULL	verb	NULL, exsugere, n, exsuctus
4308	exsul	noun	exsul, exsulis, m
4309	exsulo	verb	exsulo, exulare, NULL, exsulatus
4310	exsultatio	noun	exsultatio, NULL, f
4311	exsulto	verb	exsulto, exsultare, NULL, NULL
4312	exsuperabilis	adj	exsuperabilis, exsuperabilis, exsuperabile
4313	exsuperantia	noun	exsuperantia, NULL, f
4314	exsupero	verb	exsupero, exsuperare, NULL, NULL
4315	exsurdo	verb	exsurdo, NULL, NULL, NULL
4316	exsurgo	verb	exsurgo, exsurgere, exsurrexi, NULL
4317	exsuscitat	verb	exsuscitat, NULL, NULL, NULL
4318	exta	noun	exta, NULL, n
4319	NULL	verb	NULL, NULL, NULL, NULL
4320	extemporalis	adj	extemporalis, extemporalis, NULL
4321	extendo	verb	extendo, extendere, extendi, extentus
4322	extenuatio	noun	extenuatio, NULL, f
4323	extenuo	verb	extenuo, extenuare, NULL, extenuatus
4324	exter	adj	exter, extera, exterum
4325	NULL	verb	NULL, NULL, NULL, NULL
4326	extermino	verb	extermino, exterminare, exterminavi, exterminatus
4327	externus	adj	externus, externa, externum
4328	extero	verb	extero, exterere, NULL, extritus
4329	exterret	verb	exterret, exterrere, NULL, exterritus
4330	extimesco	verb	extimesco, extimescere, extimui, NULL
4331	extispex	noun	extispex, NULL, m
4332	extollo	verb	extollo, extollere, NULL, NULL
4333	extorqueo	verb	extorqueo, extorquere, extorsi, extortus
4334	extorris	adj	extorris, extorris, extorre
4335	extortor	verb	extortor, NULL, NULL
4336	extraho	verb	extraho, extrahere, extraxi, extractus
4337	extraneus	adj	extraneus, extranea, extraneum
4338	extraordinarius	adj	extraordinarius, extraordinaria, extraordinarium
4339	extrarius	adj	extrarius, extraria, NULL
4340	extremitas	noun	extremitas, NULL, f
4341	extremo	verb	extremo, NULL, NULL, NULL
4342	extremum	noun	extremum, extremi, n
4343	extremus	adj	extremus, extrema, extremum
4344	extrico	verb	extrico, NULL, NULL, extricatus
4345	extrudit	verb	extrudit, extrudere, extrusi, extrusus
4346	extundit	verb	extundit, extundere, extudi, NULL
4347	exturbo	verb	exturbo, exturbare, NULL, exturbatus
4348	exuberat	verb	exuberat, exuberare, NULL, NULL
4349	exulcerat	verb	exulcerat, exulcerare, NULL, exulceratus
4350	exululat	verb	exululat, exululare, NULL, NULL
4351	exundo	verb	exundo, exundare, NULL, NULL
4352	exuo	verb	exuo, exuere, exui, exutus
4353	exurit	verb	exurit, exurere, NULL, exustus
4354	exustio	noun	exustio, NULL, f
4355	exuviae	noun	exuviae, NULL, f
4356	faba	noun	faba, fabae, f
4357	fabulis	adj	fabulis, fabulis, NULL
4358	fabella	noun	fabella, fabellae, f
4359	faber	noun	faber, fabri, m
4360	fabrica	noun	fabrica, fabricae, f
4361	fabricatio	noun	fabricatio, fabricationis, f
4362	fabricator	noun	fabricator, NULL, m
4363	fabrico	verb	fabrico, fabricare, NULL, fabricatus
4364	fabricor	verb	fabricor, NULL, fabricatus
4365	fabrilis	adj	fabrilis, fabrilis, fabrile
4366	fabula	noun	fabula, fabulae, f
4367	fabulor	verb	fabulor, NULL, fabulatus
4368	fabulosus	adj	fabulosus, fabulosa, fabulosum
4369	facesso	verb	facesso, facessere, facessi, NULL
4370	facetus	adj	facetus, faceta, facetum
4371	facies	noun	facies, facie, f
4372	facilis	adj	facilis, facilis, facile
4373	facilitas	noun	facilitas, facilitatis, f
4374	facinorosus	adj	facinorosus, facinorosa, facinorosum
4375	facinus	noun	facinus, facinoris, n
4376	facio	verb	facio, facere, faxo, factvs
4377	factio	noun	factio, factionis, f
4378	factiosus	adj	factiosus, factiosa, factiosum
4379	factito	verb	factito, factitare, factitavi, NULL
4380	factum	noun	factum, facti, n
4381	facula	noun	facula, NULL, f
4382	facultas	noun	facultas, facultatis, f
4383	facundia	noun	facundia, facundiae, f
4384	facundus	adj	facundus, facunda, m
4385	faecula	noun	faecula, NULL, f
4386	faenebris	adj	faenebris, faenebris, faenebre
4387	faeneratio	noun	faeneratio, faenerationis, f
4388	faenerator	noun	faenerator, faeneratoris, m
4389	faenero	verb	faenero, faenerare, NULL, faeneratus
4390	faeneror	verb	faeneror, NULL, faeneratus
4391	faenilia	noun	faenilia, NULL, n
4392	faenum	noun	faenum, faeni, n
4393	faenus	noun	faenus, faenoris, n
4394	fagineus	adj	fagineus, faginea, NULL
4395	faginus	adj	faginus, fagina, faginum
4396	fagus	noun	fagus, fagi, f
4397	fala	noun	fala, falae, f
4398	falarica	noun	falarica, NULL, f
4399	falcarius	noun	falcarius, NULL, m
4400	falcatus	adj	falcatus, falcata, NULL
4401	falcifer	adj	falcifer, NULL, NULL
4402	Falernus	noun	Falernus, falerni, m
4403	fallacia	noun	fallacia, fallaciae, f
4404	fallaciloquus	adj	fallaciloquus, NULL, NULL
4405	fallax	adj	fallax, fallax, fallax
4406	fallo	verb	fallo, fallere, fefelli, falsus
4407	falsiparens	adj	falsiparens, falsiparens, falsiparens
4408	falso	verb	falso, NULL, NULL, falsatus
4409	falsum	noun	falsum, falsi, n
4410	falsus	adj	falsus, falsa, falsum
4411	falx	noun	falx, falcis, f
4412	fama	noun	fama, famae, f
4413	famelicus	adj	famelicus, famelica, NULL
4414	fames	noun	fames, famis, f
4415	familia	noun	familia, familiae, f
4416	familiaris	adj	familiaris, familiaris, familiare
4417	familiaritas	noun	familiaritas, familiaritatis, f
4418	famosus	adj	famosus, famosa, famosum
4419	famula	noun	famula, famulae, f
4420	famularis	adj	famularis, famularis, famulare
4421	famulatus	noun	famulatus, famulatus, m
4422	famulor	verb	famulor, NULL, famulatus
4423	famulus	noun	famulus, famuli, m
4424	fanaticus	adj	fanaticus, fanatica, fanaticum
4425	fanum	noun	fanum, fani, n
4426	far	noun	far, farris, n
4427	farcio	verb	farcio, farcire, farsi, fartus
4428	farina	noun	farina, farinae, f
4429	farrago	noun	farrago, NULL, f
4430	farratus	adj	farratus, NULL, NULL
4431	fartor	noun	fartor, fartoris, m
4432	fas	noun	fas, NULL, -
4433	fascia	noun	fascia, fasciae, f
4434	fasciculus	noun	fasciculus, fasciculi, m
4435	fascino	verb	fascino, fascinare, NULL, NULL
4436	fascinum	noun	fascinum, fascini, n
4437	fasciola	noun	fasciola, fasciolae, f
4438	fascis	noun	fascis, fascin, m
4439	fasti	noun	fasti, NULL, m
4440	fastidio	verb	fastidio, fastidire, fastidii, fastiditus
4441	fastidiosus	adj	fastidiosus, fastidiosa, NULL
4442	fastidium	noun	fastidium, fastidi, n
4443	fastigatus	adj	fastigatus, fastigata, fastigatum
4444	fastigium	noun	fastigium, fastigi, n
4445	fastus	adj	fastus, NULL, fastum
4446	fastus	noun	fastus, fastus, m
4447	fatalis	adj	fatalis, fatalis, fatale
4448	fateor	verb	fateor, fatere, fassus
4449	faticanus	adj	faticanus, NULL, NULL
4450	fatidicus	adj	fatidicus, fatidica, fatidicum
4451	fatifer	adj	fatifer, NULL, fatiferum
4452	fatigatio	noun	fatigatio, fatigationis, f
4453	fatigo	verb	fatigo, fatigare, NULL, fatigatus
4454	fatiloquus	adj	fatiloquus, NULL, NULL
4455	fatisco	verb	fatisco, fatiscere, n, fessus
4456	fatuitas	noun	fatuitas, fatuitatis, f
4457	fatum	noun	fatum, fati, n
4458	fatuus	adj	fatuus, fatua, fatuum
4459	fauces	noun	fauces, NULL, f
4460	Faunus	noun	Faunus, fauni, m
4461	Faustitas	noun	Faustitas, NULL, f
4462	faustus	adj	faustus, fausta, favstvm
4463	fautor	noun	fautor, NULL, m
4464	fautrix	noun	fautrix, NULL, f
4465	faveo	verb	faveo, favere, favi, NULL
4466	favilla	noun	favilla, favillae, f
4467	Favonius	noun	Favonius, favoni, m
4468	favor	noun	favor, favoris, m
4469	fauorabilis	adj	fauorabilis, fauorabilis, fauorabile
4470	favus	noun	favus, favi, m
4471	fax	noun	fax, facis, f
4472	febricula	noun	febricula, NULL, f
4473	febriculosus	adj	febriculosus, NULL, NULL
4474	febris	noun	febris, febris, f
4475	februa	noun	februa, NULL, n
4476	februarius	adj	februarius, NULL, februarium
4477	fecunditas	noun	fecunditas, fecunditatis, f
4478	fecundo	verb	fecundo, NULL, NULL, NULL
4479	fecundus	adj	fecundus, fecunda, fecundum
4480	feles	noun	feles, felis, f
4481	felicitas	noun	felicitas, felicitatis, f
4482	felix	adj	felix, felix, felix
4483	femella	noun	femella, NULL, f
4484	femina	noun	femina, feminae, f
4485	femineus	adj	femineus, feminea, femineum
4486	femur	noun	femur, feminis, m
4487	fenestra	noun	fenestra, fenestrae, f
4488	fera	noun	fera, ferae, f
4489	feralis	adj	feralis, feralis, ferale
4490	ferax	adj	ferax, ferax, ferax
4491	ferculum	noun	ferculum, NULL, n
4492	ferentarius	noun	ferentarius, ferentarii, m
4493	Ferentinum	noun	Ferentinum, ferenti, n
4494	Feretrius	noun	Feretrius, feretri, m
4495	feretrum	noun	feretrum, feretri, n
4496	feriae	noun	feriae, NULL, f
4497	ferinus	adj	ferinus, ferina, NULL
4498	ferio	verb	ferio, ferire, NULL, NULL
4499	feritas	noun	feritas, feritatis, f
4500	fermentum	noun	fermentum, fermenti, n
4501	fero	verb	fero, ferre, tuli, latus
4502	ferocia	noun	ferocia, ferociae, f
4503	ferocitas	noun	ferocitas, ferocitatis, f
4504	Feronia	noun	Feronia, feroniae, f
4505	ferox	adj	ferox, ferox, ferox
4506	ferraria	noun	ferraria, ferrariae, f
4507	ferratus	adj	ferratus, ferrata, ferratum
4508	ferreus	adj	ferreus, ferrea, ferreum
4509	ferruginus	adj	ferruginus, ferrugina, ferrugineum
4510	ferrugo	noun	ferrugo, ferruginis, f
4511	ferrum	noun	ferrum, ferri, n
4512	fertilis	adj	fertilis, fertilis, fertile
4513	fertilitas	noun	fertilitas, fertilitatis, f
4514	ferula	noun	ferula, ferulae, f
4515	ferus	adj	ferus, fera, ferum
4516	ferveo	verb	ferveo, fervere, NULL, NULL
4517	fervidus	adj	fervidus, fervida, fervidum
4518	fervo	verb	fervo, fervere, fervi, NULL
4519	fervor	noun	fervor, feruoris, m
4520	fessus	adj	fessus, fessa, fessum
4521	festinatio	noun	festinatio, festinationis, f
4522	festino	verb	festino, festinare, festinavi, NULL
4523	festinus	adj	festinus, festina, NULL
4524	festivitas	noun	festivitas, festiuitatis, f
4525	festiuus	adj	festiuus, festiva, m
4526	festum	noun	festum, festi, n
4527	festus	adj	festus, festa, festum
4528	fetialis	adj	fetialis, fetialis, fetiale
4529	fetidus	adj	fetidus, fetida, fetidum
4530	fetor	noun	fetor, fetoris, m
4531	fetura	noun	fetura, feturae, f
4532	fetus	adj	fetus, feta, fetum
4533	fetus	noun	fetus, fetus, m
4534	fibra	noun	fibra, fibrae, f
4535	fibula	noun	fibula, fibulae, f
4536	ficedula	noun	ficedula, ficedulae, f
4537	fictilis	adj	fictilis, fictilis, fictile
4538	fictor	noun	fictor, fictoris, m
4539	fictrix	noun	fictrix, NULL, f
4540	fictum	noun	fictum, ficti, n
4541	ficulnus	adj	ficulnus, NULL, ficulnum
4542	ficus	noun	ficus, NULL, m
4543	fidelis	adj	fidelis, fidelis, fidele
4544	fidelitas	noun	fidelitas, fidelitatis, f
4545	fidentia	noun	fidentia, fidentiae, f
4546	fides	noun	fides, fide, f
4547	fides	noun	fides, fidis, f
4548	fidicina	noun	fidicina, NULL, f
4549	fidiculae	noun	fidiculae, NULL, f
4550	Fidius	noun	Fidius, fidi, m
4551	fido	verb	fido, fidere, NULL, fisus
4552	fiducia	noun	fiducia, fiduciae, f
4553	fiduciarius	adj	fiduciarius, fiduciaria, NULL
4554	fidus	adj	fidus, fida, fidum
4555	figo	verb	figo, figere, fixi, fixus
4556	figulus	noun	figulus, figuli, m
4557	figura	noun	figura, figurae, f
4558	figuro	verb	figuro, figurare, NULL, figuratus
4559	filia	noun	filia, filiae, f
4560	felicatus	adj	felicatus, NULL, NULL
4561	filiola	noun	filiola, filiolae, f
4562	filiolus	noun	filiolus, filioli, m
4563	filius	noun	filius, fili, m
4564	filix	noun	filix, felicis, f
4565	filum	noun	filum, fili, n
4566	fimbriae	noun	fimbriae, NULL, f
4567	findo	verb	findo, findere, fidi, fissus
4568	fingo	verb	fingo, fingere, finxi, fictus
4569	finio	verb	finio, finire, NULL, finitus
4570	finis	noun	finis, finis, m
4571	finitimus	adj	finitimus, finitima, finitimum
4572	finitor	noun	finitor, NULL, m
4573	fio	verb	fio, NULL, NULL, NULL
4574	firmamen	noun	firmamen, NULL, n
4575	firmamentum	noun	firmamentum, firmamenti, n
4576	firmator	noun	firmator, NULL, m
4577	firmitas	noun	firmitas, firmitatis, f
4578	firmitudo	noun	firmitudo, firmitudinis, f
4579	firmo	verb	firmo, firmare, firmavi, firmatus
4580	firmvs	adj	firmvs, firma, firmum
4581	fiscella	noun	fiscella, fiscellae, f
4582	fiscina	noun	fiscina, fiscinae, f
4583	fiscus	noun	fiscus, fisci, m
4584	fissilis	adj	fissilis, fissilis, fissile
4585	fissio	noun	fissio, NULL, f
4586	fissum	noun	fissum, fissi, n
4587	fissus	adj	fissus, fissa, fissum
4588	fistuca	noun	fistuca, fistucae, f
4589	fistula	noun	fistula, fistulae, f
4590	fistulator	noun	fistulator, NULL, m
4591	flabellulum	noun	flabellulum, NULL, n
4592	flabellum	noun	flabellum, NULL, n
4593	flabilis	adj	flabilis, flabilis, flabile
4594	flabra	noun	flabra, NULL, n
4595	flacceo	verb	flacceo, NULL, NULL, NULL
4596	flaccesco	verb	flaccesco, NULL, NULL, NULL
4597	flaccus	adj	flaccus, NULL, flaccum
4598	flagello	verb	flagello, flagellare, NULL, flagellatus
4599	flagellum	noun	flagellum, flagelli, n
4600	flagitatio	noun	flagitatio, NULL, f
4601	flagitator	noun	flagitator, NULL, m
4602	flagitiosus	adj	flagitiosus, flagitiosa, flagitiosum
4603	flagitium	noun	flagitium, flagiti, n
4604	flagito	verb	flagito, flagitare, flagitavi, flagitatus
4605	flagrantia	noun	flagrantia, NULL, f
4606	flagro	verb	flagro, flagrare, NULL, flagratus
4607	flagrum	noun	flagrum, flagri, n
4608	flamen	noun	flamen, flaminis, m
4609	flamen	noun	flamen, flaminis, n
4610	flaminica	noun	flaminica, flaminicae, f
4611	flaminium	noun	flaminium, flamini, n
4612	flamma	noun	flamma, flammae, f
4613	flammeolum	noun	flammeolum, NULL, n
4614	flammeum	noun	flammeum, flammei, n
4615	flammeus	adj	flammeus, flammea, flammeum
4616	flammifer	adj	flammifer, flammifera, flammiferumque
4617	flammo	verb	flammo, NULL, NULL, flammatus
4618	flammula	noun	flammula, NULL, f
4619	flatus	noun	flatus, flatus, m
4620	flavesco	verb	flavesco, flavescere, NULL, NULL
4621	flauus	adj	flauus, flaui, m
4622	flebilis	adj	flebilis, flebilis, flebile
