	FPP	POS	Dictionary Entry
2910	cruciatus	noun	cruciatus, cruciatus, m
2911	crucio	verb	crucio, NULL, NULL, cruciatus
2912	crudelis	adv	crudelis indecl.
2913	crudelitas	noun	crudelitas, crudelitatis, f
2914	crudeliter	adv	crudeliter indecl.
2915	crudesco	verb	crudesco, crudescere, NULL, NULL
2916	cruditas	noun	cruditas, f indecl.
2917	crudus	adj	crudus, cruda, crudum
2918	cruento	verb	cruento, cruentare, NULL, cruentatus
2919	cruentus	adj	cruentus, cruenta, cruentum
2920	crumena	noun	crumena, f indecl.
2921	cruor	noun	cruor, cruoris, m
2922	cruppellarii	noun	cruppellarii, m indecl.
2923	crus	noun	crus, cruris, n
2924	crusta	noun	crusta, crustae, f
2925	crustulum	noun	crustulum, n indecl.
2926	crustum	noun	crustum, crusti, n
2927	crux	noun	crux, crucis, m
2928	crypta	noun	crypta, cryptae, f
2929	crystallinum	noun	crystallinum, n indecl.
2930	cubicularius	adj	cubicularius, cubicularia, cubicularium
2931	cubiculum	noun	cubiculum, cubiculi, n
2932	cubile	noun	cubile, cubilis, n
2933	cubital	noun	cubital, cubitalis, n
2934	cubitalis	adj	cubitalis, cubitalis, cubitale
2935	cubito	verb	cubito, cubitare, NULL, NULL
2936	cubitum	noun	cubitum, cubiti, n
2937	cubo	verb	cubo, cubare, cubi, cubitus
2938	cubus	noun	cubus, cubi, m
2939	cucullus	noun	cucullus, cuculli, m
2940	cucullus	noun	cucullus, cuculli, m
2941	cucumis	noun	cucumis, cucumeris, m
2942	cucurbita	noun	cucurbita, cucurbitae, f
2943	cudo	verb	cudo, cudere, NULL, NULL
2944	cuicuimodi	conj	cuicuimodi indecl.
2945	culcita	noun	culcita, culcitae, f
2946	culex	noun	culex, culicis, m
2947	culina	noun	culina, culinae, f
2948	culleus	noun	culleus, cullei, m
2949	culmen	noun	culmen, culminis, n
2950	culmus	noun	culmus, culmi, m
2951	culpa	noun	culpa, culpae, f
2952	culpo	verb	culpo, NULL, culpavi, culpatus
2953	culta	noun	culta, n indecl.
2954	cultellus	noun	cultellus, cultelli, m
2955	culter	noun	culter, cultri, m
2956	cultio	noun	cultio, cultionis, f
2957	cultor	noun	cultor, m indecl.
2958	cultrix	noun	cultrix, f indecl.
2959	cultura	noun	cultura, culturae, f
2960	cultus	noun	cultus, cultus, m
2961	culullus	noun	culullus, m indecl.
2962	culus	noun	culus, culi, m
2963	cum	conj	cum indecl.
2964	cum	conj	cum indecl.
2965	cumera	noun	cumera, f indecl.
2966	cuminum	noun	cuminum, cumini, n
2967	cumque	adv	cumque indecl.
2968	cumulo	verb	cumulo, cumulare, NULL, cumulatus
2969	cumulus	noun	cumulus, cumuli, m
2970	cunabula	noun	cunabula, n indecl.
2971	cunae	noun	cunae, f indecl.
2972	cunctabundus	adj	cunctabundus, NULL, NULL
2973	cunctanter	adv	cunctanter indecl.
2974	cunctatio	noun	cunctatio, cunctationis, f
2975	cunctator	noun	cunctator, m indecl.
2976	cunctantius	verb	cunctantius, NULL, NULL, cunctatus
2977	cunctus	adj	cunctus, cuncta, cunctum
2978	cuneatim	adv	cuneatim indecl.
2979	cuneolus	noun	cuneolus, cuneoli, m
2980	cuneus	noun	cuneus, cunei, m
2981	cuniculosus	adj	cuniculosus, NULL, NULL
2982	cuniculus	noun	cuniculus, cuniculi, m
2983	cunnus	noun	cunnus, cunni, m
2984	cupa	noun	cupa, cupae, f
2985	Cupencus	noun	Cupencus, cupenci, m
2986	Cupidineus	adj	Cupidineus, NULL, NULL
2987	cupiditas	noun	cupiditas, cupiditatis, f
2988	cupido	noun	cupido, cupidinis, m
2989	Cupido	noun	Cupido, cupidinis, m
2990	cupidus	adj	cupidus, cupida, cupidum
2991	cupio	verb	cupio, cupere, cupivi, cupitus
2992	cupitor	noun	cupitor, m indecl.
2993	cuppedia	noun	cuppedia, n indecl.
2994	cuppedinarius	adj	cuppedinarius, NULL, NULL
2995	cupressetum	noun	cupressetum, n indecl.
2996	cupresseus	adj	cupresseus, NULL, NULL
2997	cupressifer	adj	cupressifer, NULL, NULL
2998	cupressus	noun	cupressus, cupressus, f
2999	cur	adv	cur indecl.
3000	cura	noun	cura, curae, f
3001	curabilis	adj	curabilis, curabilis, NULL
3002	curandus	noun	curandus, curandi, m
3003	curatio	noun	curatio, curationis, f
3004	curator	noun	curator, curatoris, m
3005	curatura	noun	curatura, f indecl.
3006	curculio	noun	curculio, m indecl.
3007	Curetes	noun	Curetes, m indecl.
3008	Curetis	adj	Curetis, curetis, NULL
3009	curia	noun	curia, cvriae, f
3010	curialis	adj	curialis, curialis, NULL
3011	curiatim	adv	curiatim indecl.
3012	curiatus	adj	curiatus, curiata, NULL
3013	curio	noun	curio, curionis, m
3014	curiositas	noun	curiositas, f indecl.
3015	curiosus	adj	curiosus, curiosa, curiosum
3016	curo	verb	curo, curare, curavi, curatus
3017	curriculum	noun	curriculum, curriculi, n
3018	curro	verb	curro, currere, cucurri, cvrsvs
3019	currus	noun	currus, currus, m
3020	cursim	adv	cursim indecl.
3021	cursito	verb	cursito, cursitare, NULL, NULL
3022	curso	verb	curso, cursare, NULL, NULL
3023	cursor	noun	cursor, cursoris, m
3024	cursus	noun	cursus, cvrsvs, m
3025	curto	verb	curto, NULL, NULL, curtatus
3026	curtus	adj	curtus, curta, curtum
3027	curulis	adj	curulis, curulis, curule
3028	curvamen	noun	curvamen, n indecl.
3029	curvatura	noun	curvatura, curvaturae, f
3030	curuo	verb	curuo, curvare, curvavi, curvatus
3031	curvus	adj	curvus, curva, m
3032	cuspis	noun	cuspis, cuspidis, f
3033	custodia	noun	custodia, custodiae, f
3034	custodio	verb	custodio, custodire, custodivi, custoditus
3035	custos	noun	custos, custodis, m
3036	cuticula	noun	cuticula, f indecl.
3037	cutis	noun	cutis, cutis, f
3038	cyathus	noun	cyathus, cyathi, m
3039	cybaeus	adj	cybaeus, cybaea, NULL
3040	cyclas	noun	cyclas, f indecl.
3041	cyclicus	adj	cyclicus, cyclica, NULL
3042	cycneus	adj	cycneus, cycnea, NULL
3043	cycnus	noun	cycnus, cycni, m
3044	Cyllene	noun	Cyllene, f indecl.
3045	Cyllenius	adj	Cyllenius, cyllenia, NULL
3046	cymba	noun	cymba, cymbae, f
3047	cymbalum	noun	cymbalum, cymbali, n
3048	cymbium	noun	cymbium, cymbii, n
3049	cynicus	adj	cynicus, NULL, cynicum
3050	cynocephalus	noun	cynocephalus, cynocephali, m
3051	Cynosura	noun	Cynosura, cynosurae, f
3052	cyparissus	noun	cyparissus, cyparissi, f
3053	cytisus	noun	cytisus, cytisi, m
3054	Cytoriacus	adj	Cytoriacus, NULL, NULL
3055	Dacicus	noun	Dacicus, dacici, m
3056	dactylicus	adj	dactylicus, NULL, NULL
3057	dactylus	noun	dactylus, dactyli, m
3058	daedalus	adj	daedalus, daedala, daedalum
3059	damma	noun	damma, dammae, m
3060	damnatio	noun	damnatio, damnationis, f
3061	damnatorius	adj	damnatorius, damnatoria, damnatorium
3062	damno	verb	damno, damnare, damnavi, damnatus
3063	damnosus	adj	damnosus, damnosa, damnosum
3064	damnum	noun	damnum, damni, n
3065	daps	noun	daps, dapis, f
3066	datio	noun	datio, f indecl.
3067	dator	noun	dator, datoris, m
3068	de	adpostion	de indecl.
3069	de	adpostion	de indecl.
3070	dea	noun	dea, deae, f
3071	dealbo	verb	dealbo, dealbare, NULL, dealbatus
3072	deambulatio	noun	deambulatio, f indecl.
3073	deambulo	verb	deambulo, deambulare, n, NULL
3074	deamo	verb	deamo, deamare, deamavi, NULL
3075	debacchor	verb	NULL, NULL, NULL, debacchatus
3076	debellator	noun	debellator, m indecl.
3077	debello	verb	debello, debellare, NULL, NULL
3078	debeo	verb	debeo, debere, debui, debitus
3079	debilis	adj	debilis, debilis, debile
3080	debilitas	noun	debilitas, debilitatis, f
3081	debilitatio	noun	debilitatio, debilitationis, f
3082	debilito	verb	debilito, debilitare, debilitavi, debilitatus
3083	debitio	noun	debitio, f indecl.
3084	debitor	noun	debitor, debitoris, m
3085	debitum	noun	debitum, n indecl.
3086	decantatque	verb	decantatque, decantare, NULL, decantatus
3087	decedo	verb	decedo, decedere, decessi, decessus
3088	decem	numeral	decem indecl.
3089	December	noun	December, decembris, m
3090	decempeda	noun	decempeda, f indecl.
3091	decempedator	noun	decempedator, m indecl.
3092	decemplex	adj	decemplex, decemplex, decemplex
3093	decem	numeral	decem indecl.
3094	decemscalmus	adj	decemscalmus, NULL, NULL
3095	decemviralis	adv	decemviralis indecl.
3096	decemviratus	noun	decemviratus, decemviratus, m
3097	decem	numeral	decem indecl.
3098	decenter	adv	decenter indecl.
3099	decentia	noun	decentia, f indecl.
3100	decerno	verb	decerno, decernere, decrevi, decretus
3101	decerpo	verb	decerpo, decerpere, decerpsi, decerptus
3102	decertatio	noun	decertatio, f indecl.
3103	decerto	verb	decerto, decertare, decertavi, NULL
3104	decessio	noun	decessio, decessionis, f
3105	decessor	verb	decessor, NULL, NULL
3106	decessus	noun	decessus, decessus, m
3107	deceo	verb	deceo, decere, NULL, NULL
3108	decido	verb	decido, decidere, decidi, NULL
3109	decido	verb	decido, decidere, decidi, decisus
3110	decima	noun	decima, decimae, f
3111	decimanus	adj	decimanus, decumana, decumanum
3112	decimum	adv	decimum indecl.
3113	decimus	adj	decimus, decima, decimum
3114	decipio	verb	decipio, decipere, n, deceptus
3115	decisio	noun	decisio, decisionis, f
3116	declamatio	noun	declamatio, f indecl.
3117	declamator	noun	declamator, m indecl.
3118	declamatorius	adj	declamatorius, declamatoria, NULL
3119	declamito	verb	declamito, declamitare, NULL, NULL
3120	declamo	verb	declamo, declamare, NULL, NULL
3121	declaratio	noun	declaratio, f indecl.
3122	declaro	verb	declaro, declarare, declaravi, declaratus
3123	declinatio	noun	declinatio, declinationis, f
3124	declino	verb	declino, declinare, declinavi, declinatus
3125	declivis	adv	declivis indecl.
3126	declivitas	noun	declivitas, f indecl.
3127	decocta	noun	decocta, decoctae, f
3128	decoctor	noun	decoctor, decoctoris, m
3129	decoloratio	noun	decoloratio, f indecl.
3130	decoloro	verb	decoloro, NULL, NULL, NULL
3131	decoquo	verb	decoquo, decoquere, NULL, decoctus
3132	decor	noun	decor, decoris, m
3133	decoro	verb	decoro, decorare, NULL, decoratus
3134	decorum	noun	decorum, decori, n
3135	decorus	adj	decorus, decora, decorum
3136	decrepitus	adj	decrepitus, decrepita, decrepitum
3137	decrescit	verb	decrescit, decrescere, NULL, NULL
3138	decretum	noun	decretum, decreti, n
3139	decuma	noun	decuma, decumae, f
3140	decumanus	noun	decumanus, decumani, m
3141	decumbo	verb	decumbo, NULL, NULL, NULL
3142	decuria	noun	decuria, decvriae, f
3143	decuriatio	noun	decuriatio, f indecl.
3144	decuriatus	noun	decuriatus, decuriatus, m
3145	decvrio	verb	decvrio, decuriare, NULL, decuriatus
3146	decurio	noun	decurio, decurionis, m
3147	decurro	verb	decurro, decurrere, decucurri, decursus
3148	decursus	noun	decursus, decursus, m
3149	decus	noun	decus, decoris, n
3150	decusso	verb	decusso, NULL, NULL, NULL
3151	decussus	adj	decussus, decussa, decussum
3152	decutio	verb	decutio, decutere, decussi, decussus
3153	dedecoro	verb	dedecoro, NULL, NULL, NULL
3154	dedecorus	adj	dedecorus, dedecora, dedecorum
3155	dedecus	noun	dedecus, dedecoris, n
3156	dedicatio	noun	dedicatio, dedicationis, f
3157	dedico	verb	dedico, dedicare, dedicavi, dedicatus
3158	dedignor	verb	dedignor, NULL, dedignatus
3159	dediscit	verb	dediscit, dediscere, NULL, NULL
3160	dediticius	adj	dediticius, NULL, dediticium
3161	deditio	noun	deditio, deditionis, f
3162	dedo	verb	dedo, dedere, dedidi, deditus
3163	dedocet	verb	dedocet, dedocere, NULL, NULL
3164	dedoleo	verb	NULL, NULL, NULL, NULL
3165	deduco	verb	deduco, deducere, deduxi, deductus
3166	deductio	noun	deductio, deductionis, f
3167	deerro	verb	NULL, deerrare, NULL, NULL
3168	defatigatio	noun	defatigatio, defetigationis, f
3169	defatigo	verb	defatigo, NULL, NULL, defatigatus
3170	defectio	noun	defectio, defectionis, f
3171	defector	noun	defector, m indecl.
3172	defectus	noun	defectus, defectus, m
3173	defendo	verb	defendo, defendere, defendi, defensus
3174	defensio	noun	defensio, defensionis, f
3175	defensito	verb	defensito, NULL, NULL, NULL
3176	defenso	verb	defenso, defensare, NULL, NULL
3177	defensor	noun	defensor, defensoris, m
3178	defero	verb	defero, deferre, detuli, delatus
3179	defervescit	verb	defervescit, defervescere, NULL, NULL
3180	defetiscor	verb	defetiscor, NULL, defessus
3181	deficio	verb	deficio, deficere, defeci, defectus
3182	defigo	verb	defigo, defigere, defixi, defixus
3183	defingit	verb	defingit, NULL, NULL, NULL
3184	definio	verb	definio, definire, NULL, definitus
3185	definitio	noun	definitio, definitionis, f
3186	definitivus	adj	definitivus, NULL, NULL
3187	defio	verb	defio, NULL, NULL, NULL
3188	deflagratio	noun	deflagratio, f indecl.
3189	deflagro	verb	deflagro, deflagrare, NULL, NULL
3190	deflecto	verb	deflecto, deflectere, deflexi, deflexus
3191	defleo	verb	defleo, deflere, NULL, NULL
3192	deflorescit	verb	deflorescit, deflorescere, NULL, NULL
3193	defluit	verb	defluit, defluere, NULL, defluxus
3194	defodio	verb	defodio, defodere, defodi, defossus
3195	deformatio	noun	deformatio, deformationis, f
3196	deformis	adv	deformis indecl.
3197	deformitas	noun	deformitas, deformitatis, f
3198	deformo	verb	deformo, deformare, deformavi, deformatus
3199	deformo	verb	deformo, deformare, deformavi, deformatus
3200	defraudat	verb	defraudat, defraudare, defraudavi, defraudatus
3201	defrenatus	adj	defrenatus, NULL, NULL
3202	defrico	verb	NULL, defricare, NULL, defrictus
3203	defringo	verb	defringo, defringere, NULL, defractus
3204	defugio	verb	defugio, defugere, defugi, NULL
3205	defundo	verb	defundo, defundere, NULL, NULL
3206	defungor	verb	defungor, NULL, defunctus
3207	defututus	adj	defututus, defututa, NULL
3208	degener	adj	degener, degener, degener
3209	degenero	verb	degenero, degenerare, NULL, NULL
3210	dego	verb	dego, degere, degi, NULL
3211	degrandinat	verb	degrandinat, NULL, NULL, NULL
3212	degravat	verb	degravat, NULL, NULL, NULL
3213	degredior	verb	degredior, degredere, degressus
3214	degrunnio	verb	degrunnio, NULL, NULL, NULL
3215	degustat	verb	degustat, degustare, NULL, NULL
3216	dehinc	adv	dehinc indecl.
3217	dehiscit	verb	dehiscit, dehiscere, NULL, NULL
3218	dehonestamentum	noun	dehonestamentum, n indecl.
3219	dehonesto	verb	dehonesto, NULL, NULL, NULL
3220	dehortor	verb	dehortor, NULL, dehortatus
3221	deicio	adv	deicio indecl.
3222	deinceps	adv	deinceps indecl.
3223	deinde	adv	deinde indecl.
3224	delabor	verb	delabor, delabere, delapsus
3225	delamentor	verb	NULL, NULL, NULL, NULL
3226	delasso	verb	delasso, delassare, NULL, delassatus
3227	delatio	noun	delatio, delationis, f
3228	delator	noun	delator, delatoris, m
3229	delectabilis	adv	delectabilis indecl.
3230	delectamentum	noun	delectamentum, delectamenti, n
3231	delectatio	noun	delectatio, delectationis, f
3232	delecto	verb	delecto, delectare, NULL, delectatus
3233	delectus	noun	delectus, delectus, m
3234	delegatio	noun	delegatio, f indecl.
3235	delego	verb	delego, delegare, delegavi, delegatus
3236	delego	verb	delego, delegare, delegavi, delegatus
3237	delenimentum	noun	delenimentum, n indecl.
3238	delenio	verb	delenio, delenire, NULL, delenitus
3239	delenitor	noun	delenitor, m indecl.
3240	deleo	verb	deleo, delere, delevi, deletus
3241	deletrix	noun	deletrix, f indecl.
3242	deliberabundus	adj	deliberabundus, NULL, NULL
3243	deliberatio	noun	deliberatio, deliberationis, f
3244	deliberativus	adj	deliberativus, deliberativa, deliberativum
3245	deliberator	noun	deliberator, m indecl.
3246	deliberatus	adj	deliberatus, deliberata, deliberatum
3247	delibero	verb	delibero, deliberare, deliberavi, deliberatus
3248	delibo	verb	delibo, delibare, NULL, delibatus
3249	delibro	verb	NULL, NULL, NULL, NULL
3250	delicatus	adj	delicatus, delicata, delicatum
3251	deliciae	noun	deliciae, f indecl.
3252	deliciolae	noun	deliciolae, f indecl.
3253	delicium	noun	delicium, delici, n
3254	delictum	noun	delictum, delicti, n
3255	deligo	verb	deligo, deligere, delegi, delectus
3256	deligo	verb	deligo, deligare, NULL, deligatus
3257	delinquo	verb	delinquo, delinquere, n, delictus
3258	deliquesco	verb	deliquesco, NULL, NULL, NULL
3259	deliratio	noun	deliratio, f indecl.
3260	deliro	verb	deliro, delirare, NULL, NULL
3261	delirus	adj	delirus, delira, delirum
3262	delitesco	verb	delitesco, delitescere, delitui, NULL
3263	delitigat	verb	delitigat, NULL, NULL, NULL
3264	delitus	adj	delitus, delita, delitum
3265	delubrum	noun	delubrum, delubri, n
3266	deludit	verb	deludit, deludere, delusi, delusus
3267	delumbo	verb	delumbo, NULL, NULL, NULL
3268	demando	verb	NULL, demandare, NULL, demandatus
3269	demanat	verb	demanat, NULL, NULL, NULL
3270	demens	adv	demens indecl.
3271	demensum	noun	demensum, n indecl.
3272	demensus	adj	demensus, demensa, demensum
3273	dementer	adv	dementer indecl.
3274	dementia	noun	dementia, dementiae, f
3275	demeret	verb	demeret, NULL, NULL, NULL
3276	demergo	verb	demergo, demergere, demersi, demersus
3277	demersus	adj	demersus, demersa, demersum
