	FPP	POS	Dictionary Entry
4718	robur	noun	robur, roboris, n
4719	rogatio	noun	rogatio, rogationis, f
4720	rogatiuncula	noun	rogatiuncula, f indecl.
4721	rogator	noun	rogator, rogatoris, m
4722	rogatus	noun	rogatus, rogatvs, m
4723	rogus	noun	rogus, rogi, m
4724	Roma	noun	Roma, romae, f
4725	rorarii	noun	rorarii, m indecl.
4726	rosa	noun	rosa, rosae, f
4727	rosarium	noun	rosarium, rosari, n
4728	rosetum	noun	rosetum, n indecl.
4729	rostrum	noun	rostrum, rostri, n
4730	rota	noun	rota, rotae, f
4731	rotatus	noun	rotatus, rotatus, m
4732	rubeta	noun	rubeta, rubetae, f
4733	rubeta	noun	rubeta, n indecl.
4734	rubor	noun	rubor, ruboris, m
4735	rubrica	noun	rubrica, rubricae, f
4736	rubus	noun	rubus, rubi, m
4737	ructus	noun	ructus, ructus, m
4738	rudens	noun	rudens, rudentis, m
4739	rudimentum	noun	rudimentum, n indecl.
4740	rudis	noun	rudis, rudis, f
4741	rudus	noun	rudus, n indecl.
4742	ruga	noun	ruga, rugae, f
4743	ruina	noun	ruina, ruinae, f
4744	ruminatio	noun	ruminatio, f indecl.
4745	rumor	noun	rumor, rumoris, m
4746	rumpia	noun	rumpia, f indecl.
4747	rumusculus	noun	rumusculus, rumusculi, m
4748	rupes	noun	rupes, rupis, f
4749	ruptor	noun	ruptor, m indecl.
4750	ruricola	noun	ruricola, ruricolae, m
4751	rurigena	noun	rurigena, rurigenae, m
4752	rustica	noun	rustica, rusticae, f
4753	rusticatio	noun	rusticatio, f indecl.
4754	rusticitas	noun	rusticitas, rusticitatis, f
4755	ruta	noun	ruta, rutae, f
4756	rutrum	noun	rutrum, n indecl.
4757	rutula	noun	rutula, rutulae, f
4758	sabbata	noun	sabbata, n indecl.
4759	sabulum	noun	sabulum, sabuli, n
4760	saburra	noun	saburra, saburrae, f
4761	sacculus	noun	sacculus, sacculi, m
4762	saccus	noun	saccus, sacci, m
4763	sacellum	noun	sacellum, n indecl.
4764	sacerdos	noun	sacerdos, sacerdotis, m
4765	sacerdotium	noun	sacerdotium, sacerdoti, n
4766	sacramentum	noun	sacramentum, sacramenti, n
4767	sacrarium	noun	sacrarium, sacrari, n
4768	sacricola	noun	sacricola, sacricolae, m
4769	sacrificatio	noun	sacrificatio, sacrificationis, f
4770	sacrificium	noun	sacrificium, sacrifici, n
4771	sacrificulus	noun	sacrificulus, sacrificuli, m
4772	sacrilegium	noun	sacrilegium, sacrilegi, n
4773	sacrum	noun	sacrum, sacri, n
4774	saeculum	noun	saeculum, secli, n
4775	saepes	noun	saepes, sepis, f
4776	saepimentum	noun	saepimentum, n indecl.
4777	saeta	noun	saeta, saetae, f
4778	saevitia	noun	saevitia, saeuitiae, f
4779	saga	noun	saga, sagae, f
4780	sagacitas	noun	sagacitas, sagacitatis, f
4781	sagina	noun	sagina, saginae, f
4782	sagitta	noun	sagitta, sagittae, f
4783	Sagittipotens	noun	Sagittipotens, m indecl.
4784	sagmen	noun	sagmen, n indecl.
4785	sagulum	noun	sagulum, n indecl.
4786	sagum	noun	sagum, sagi, n
4787	salaco	noun	salaco, salaconis, m
4788	salaputium	noun	salaputium, n indecl.
4789	salarium	noun	salarium, salarii, n
4790	salebra	noun	salebra, f indecl.
4791	saliatus	noun	saliatus, saliatus, m
4792	salictum	noun	salictum, salicti, n
4793	salientes	noun	salientes, f indecl.
4794	Salii	noun	Salii, m indecl.
4795	salillum	noun	salillum, n indecl.
4796	salinae	noun	salinae, f indecl.
4797	salinum	noun	salinum, salini, n
4798	Salisubsuli	noun	Salisubsuli, m indecl.
4799	saliunca	noun	saliunca, saliuncae, f
4800	saliva	noun	saliva, salivae, f
4801	salix	noun	salix, salicis, f
4802	Salmacis	noun	Salmacis, salmacidis, f
4803	salpa	noun	salpa, salpae, f
4804	salsamentum	noun	salsamentum, salsamenti, n
4805	salsus	noun	salsus, salsi, m
4806	saltatio	noun	saltatio, saltationis, f
4807	saltator	noun	saltator, saltatoris, m
4808	saltatrix	noun	saltatrix, f indecl.
4809	saltatus	noun	saltatus, saltatus, m
4810	saltus	noun	saltus, saltus, m
4811	saltus	noun	saltus, saltus, m
4812	salubritas	noun	salubritas, salubritatis, f
4813	salum	noun	salum, sali, n
4814	salus	noun	salus, salvtis, f
4815	salutatio	noun	salutatio, salutationis, f
4816	salutator	noun	salutator, m indecl.
4817	salutatrix	noun	salutatrix, f indecl.
4818	sambucistria	noun	sambucistria, f indecl.
4819	Same	noun	Same, f indecl.
4820	Samnium	noun	Samnium, samnii, n
4821	Samos	noun	Samos, sami, f
4822	sanatio	noun	sanatio, sanationis, f
4823	sanctimonia	noun	sanctimonia, sanctimoniae, f
4824	sanctio	noun	sanctio, f indecl.
4825	sanctitas	noun	sanctitas, sanctitatis, f
4826	sanctitudo	noun	sanctitudo, sanctitudinis, f
4827	sanctor	noun	sanctor, m indecl.
4828	sanctus	noun	sanctus, sancti, m
4829	Sancus	noun	Sancus, sanci, m
4830	sandalium	noun	sandalium, n indecl.
4831	sandapila	noun	sandapila, f indecl.
4832	sane	noun	sane, f indecl.
4833	sanguis	noun	sanguis, sanguinis, m
4834	sanies	noun	sanies, f indecl.
4835	sanitas	noun	sanitas, sanitatis, f
4836	sanna	noun	sanna, sannae, f
4837	sannio	noun	sannio, m indecl.
4838	sapa	noun	sapa, sapae, f
4839	sapiens	noun	sapiens, sapientis, m
4840	sapientia	noun	sapientia, sapientiae, f
4841	sapor	noun	sapor, saporis, m
4842	sarcina	noun	sarcina, sarcinae, f
4843	sarcinula	noun	sarcinula, f indecl.
4844	sarculum	noun	sarculum, n indecl.
4845	sargus	noun	sargus, sargi, m
4846	sarisa	noun	sarisa, sarisaeque, f
4847	sarisophoros	noun	sarisophoros, m indecl.
4848	sarmentum	noun	sarmentum, sarmenti, n
4849	sarracum	noun	sarracum, n indecl.
4850	sartago	noun	sartago, f indecl.
4851	sata	noun	sata, n indecl.
4852	satelles	noun	satelles, satellitis, m
4853	satias	noun	satias, f indecl.
4854	satietas	noun	satietas, satietatis, f
4855	satio	noun	satio, sationis, f
4856	satisdatio	noun	satisdatio, f indecl.
4857	satisfactio	noun	satisfactio, satisfactionis, f
4858	sator	noun	sator, m indecl.
4859	satrapea	noun	satrapea, f indecl.
4860	satrapia	noun	satrapia, satrapiae, f
4861	satura	noun	satura, saturae, f
4862	satureia	noun	satureia, satureiae, n
4863	saturitas	noun	saturitas, saturitatis, f
4864	Saturnus	noun	Saturnus, saturni, m
4865	satus	noun	satus, satus, m
4866	satyrus	noun	satyrus, satyri, m
4867	sauciatio	noun	sauciatio, f indecl.
4868	saxetum	noun	saxetum, n indecl.
4869	saxulum	noun	saxulum, n indecl.
4870	saxum	noun	saxum, saxi, n
4871	scabellum	noun	scabellum, n indecl.
4872	scaena	noun	scaena, scaenae, f
4873	scalae	noun	scalae, f indecl.
4874	scalmus	noun	scalmus, m indecl.
4875	scalpellum	noun	scalpellum, scalpelli, n
4876	scalprum	noun	scalprum, n indecl.
4877	scammonea	noun	scammonea, scammoneae, f
4878	scamnum	noun	scamnum, n indecl.
4879	scapha	noun	scapha, scaphae, f
4880	scaphium	noun	scaphium, n indecl.
4881	scapulae	noun	scapulae, f indecl.
4882	scarus	noun	scarus, scari, m
4883	scatebra	noun	scatebra, f indecl.
4884	sceleratus	noun	sceleratus, m indecl.
4885	scelus	noun	scelus, sceleris, n
4886	scena	noun	scena, scenae, f
4887	sceptrum	noun	sceptrum, sceptri, n
4888	sceptuchus	noun	sceptuchus, sceptuchi, m
4889	schoenobates	noun	schoenobates, m indecl.
4890	schola	noun	schola, scholae, f
4891	scida	noun	scida, schedae, f
4892	scientia	noun	scientia, scientiae, f
4893	scilla	noun	scilla, scillae, f
4894	scintilla	noun	scintilla, scintillae, f
4895	scipio	noun	scipio, scipionis, m
4896	scirpea	noun	scirpea, f indecl.
4897	scirpus	noun	scirpus, scirpi, m
4898	scitum	noun	scitum, sciti, n
4899	scitus	noun	scitus, scitus, m
4900	scobis	noun	scobis, scobis, m
4901	scomber	noun	scomber, scombri, m
4902	scopae	noun	scopae, f indecl.
4903	scopulus	noun	scopulus, scopuli, m
4904	scorpio	noun	scorpio, m indecl.
4905	scorpius	noun	scorpius, scorpii, m
4906	scortator	noun	scortator, m indecl.
4907	scortillum	noun	scortillum, n indecl.
4908	scortum	noun	scortum, scorti, n
4909	screatus	noun	screatus, screatus, m
4910	scriba	noun	scriba, scribae, m
4911	scrinium	noun	scrinium, scrinii, n
4912	scriptio	noun	scriptio, scriptionis, f
4913	scriptor	noun	scriptor, scriptoris, m
4914	scriptula	noun	scriptula, n indecl.
4915	scriptum	noun	scriptum, scripti, n
4916	scriptura	noun	scriptura, scripturae, f
4917	scriptus	noun	scriptus, scriptus, m
4918	scripulum	noun	scripulum, n indecl.
4919	scrobis	noun	scrobis, scrobis, m
4920	scrofa	noun	scrofa, scrofae, f
4921	scrupulus	noun	scrupulus, scrupuli, m
4922	scrupus	noun	scrupus, scrupi, m
4923	scruta	noun	scruta, n indecl.
4924	scurra	noun	scurra, scurrae, m
4925	scurrilitas	noun	scurrilitas, f indecl.
4926	scutale	noun	scutale, n indecl.
4927	scutella	noun	scutella, f indecl.
4928	scutica	noun	scutica, scuticae, f
4929	scutula	noun	scutula, scutulae, f
4930	scutulata	noun	scutulata, n indecl.
4931	scutulum	noun	scutulum, n indecl.
4932	scutum	noun	scutum, scuti, n
4933	scyphus	noun	scyphus, scyphi, m
4934	sebum	noun	sebum, sebi, n
4935	secessio	noun	secessio, secessionis, f
4936	secessus	noun	secessus, secessus, m
4937	secretio	noun	secretio, f indecl.
4938	secretum	noun	secretum, secreti, n
4939	secta	noun	secta, sectae, f
4940	sectator	noun	sectator, m indecl.
4941	sectio	noun	sectio, sectionis, f
4942	sector	noun	sector, m indecl.
4943	sectura	noun	sectura, secturaeque, f
4944	secubitus	noun	secubitus, secubitus, m
4945	secundani	noun	secundani, m indecl.
4946	securis	noun	securis, securis, f
4947	secutor	noun	secutor, m indecl.
4948	sedatio	noun	sedatio, f indecl.
4949	sedecula	noun	sedecula, f indecl.
4950	sedes	noun	sedes, sedis, f
4951	sedile	noun	sedile, sedilis, n
4952	seditio	noun	seditio, seditionis, f
4953	seductio	noun	seductio, seductionis, f
4954	sedulitas	noun	sedulitas, sedulitatis, f
4955	seges	noun	seges, segetis, f
4956	segmentum	noun	segmentum, n indecl.
4957	segnipes	noun	segnipes, m indecl.
4958	segnitas	noun	segnitas, f indecl.
4959	selectio	noun	selectio, f indecl.
4960	sella	noun	sella, sellae, f
4961	sellarius	noun	sellarius, sellarii, m
4962	sellisternia	noun	sellisternia, n indecl.
4963	sellula	noun	sellula, f indecl.
4964	semen	noun	semen, seminis, n
4965	semicaper	noun	semicaper, m indecl.
4966	semihomo	noun	semihomo, semihominis, m
4967	semihora	noun	semihora, semihorae, f
4968	seminarium	noun	seminarium, seminari, n
4969	seminator	noun	seminator, m indecl.
4970	Semiramis	noun	Semiramis, f indecl.
4971	semita	noun	semita, semitae, f
4972	semivir	noun	semivir, semiviri, m
4973	semodius	noun	semodius, m indecl.
4974	semuncia	noun	semuncia, semunciae, f
4975	senaculum	noun	senaculum, n indecl.
4976	senariolus	noun	senariolus, senarioli, m
4977	senatus	noun	senatus, senati, m
4978	senatus	noun	senatus, senati, m
4979	senecta	noun	senecta, senectae, f
4980	senex	noun	senex, senis, m
4981	senium	noun	senium, seni, n
4982	sensa	noun	sensa, n indecl.
4983	sensus	noun	sensus, sensus, m
4984	sententia	noun	sententia, sententiae, f
4985	sententiola	noun	sententiola, f indecl.
4986	sentina	noun	sentina, sentinae, f
4987	sentis	noun	sentis, sentis, m
4988	separatio	noun	separatio, separationis, f
4989	sepia	noun	sepia, sepiae, f
4990	September	noun	September, septembris, m
4991	septemviratus	noun	septemviratus, septemviratus, m
4992	septemviri	noun	septemviri, m indecl.
4993	septimani	noun	septimani, m indecl.
4994	sepulcretum	noun	sepulcretum, n indecl.
4995	sepulcrum	noun	sepulcrum, sepulcri, n
4996	sepultura	noun	sepultura, sepulturae, f
4997	sera	noun	sera, serae, f
4998	sera	noun	sera, serae, f
4999	Serapis	noun	Serapis, serapidis, m
5000	serenitas	noun	serenitas, serenitatis, f
5001	seria	noun	seria, seriae, n
5002	series	noun	series, serie, f
5003	sermo	noun	sermo, sermonis, m
5004	sermunculus	noun	sermunculus, sermunculi, m
5005	serpens	noun	serpens, serpentis, m
5006	serpentigena	noun	serpentigena, m indecl.
5007	serpentipes	noun	serpentipes, m indecl.
5008	serperastra	noun	serperastra, n indecl.
5009	serra	noun	serra, serrae, f
5010	serrula	noun	serrula, serrulae, f
5011	serta	noun	serta, sertae, n
5012	serum	noun	serum, seri, n
5013	serum	noun	serum, seri, n
5014	serva	noun	serva, servae, f
5015	servator	noun	servator, servatoris, m
5016	servatrix	noun	servatrix, f indecl.
5017	servitium	noun	servitium, serviti, n
5018	servitus	noun	servitus, servitutis, f
5019	servus	noun	servus, servi, m
5020	seselis	noun	seselis, seselis, f
5021	sesquimodius	noun	sesquimodius, sesquimodii, m
5022	sesquiplaga	noun	sesquiplaga, f indecl.
5023	sessio	noun	sessio, sessionis, f
5024	sessiuncula	noun	sessiuncula, f indecl.
5025	sessor	noun	sessor, sessoris, m
5026	severitas	noun	severitas, seueritatis, f
5027	sexennium	noun	sexennium, sexenni, n
5028	sextadecimani	noun	sextadecimani, m indecl.
5029	sextarius	noun	sextarius, sextarii, m
5030	sextula	noun	sextula, f indecl.
5031	sextus	noun	sextus, sexti, m
5032	sexus	noun	sexus, sexi, m
5033	Sibylla	noun	Sibylla, sibullae, f
5034	sica	noun	sica, sicae, f
5035	sicarius	noun	sicarius, sicari, m
5036	siccitas	noun	siccitas, siccitatis, f
5037	Sicelis	noun	Sicelis, f indecl.
5038	sicula	noun	sicula, siculae, f
5039	Sidonis	noun	Sidonis, f indecl.
5040	sidus	noun	sidus, sidi, n
5041	sigilla	noun	sigilla, n indecl.
5042	signator	noun	signator, m indecl.
5043	significatio	noun	significatio, significationis, f
5044	signum	noun	signum, signi, n
5045	silenda	noun	silenda, n indecl.
5046	silentium	noun	silentium, silenti, n
5047	Silenus	noun	Silenus, sileni, m
5048	siler	noun	siler, sileris, n
5049	silex	noun	silex, silicis, m
5050	silicernium	noun	silicernium, n indecl.
5051	siligo	noun	siligo, siliginis, f
5052	siliqua	noun	siliqua, siliquae, f
5053	sillybus	noun	sillybus, sillybi, m
5054	silurus	noun	silurus, siluri, m
5055	silva	noun	silva, silvae, f
5056	Silvanus	noun	Silvanus, siluani, m
5057	silvicola	noun	silvicola, silvicolae, m
5058	simia	noun	simia, simiae, m
5059	similitudo	noun	similitudo, similitudinis, f
5060	simiolus	noun	simiolus, m indecl.
5061	simius	noun	simius, simi, m
5062	simplicitas	noun	simplicitas, simplicitatis, f
5063	simplum	noun	simplum, n indecl.
5064	simpulum	noun	simpulum, n indecl.
5065	simpuvium	noun	simpuvium, n indecl.
5066	simulacrum	noun	simulacrum, simulacri, n
5067	simulamen	noun	simulamen, n indecl.
5068	simulatio	noun	simulatio, simulationis, f
5069	simulator	noun	simulator, m indecl.
5070	simultas	noun	simultas, simultatis, f
5071	sinceritas	noun	sinceritas, sinceritatis, f
5072	singultus	noun	singultus, singultus, m
5073	sinistra	noun	sinistra, sinistrae, f
5074	sinum	noun	sinum, sini, n
5075	sinus	noun	sinus, sinus, m
5076	siparium	noun	siparium, n indecl.
5077	sipho	noun	sipho, m indecl.
5078	Sirius	noun	Sirius, m indecl.
5079	Sirius	noun	Sirius, m indecl.
5080	sirus	noun	sirus, m indecl.
5081	siser	noun	siser, siseris, n
5082	sistrum	noun	sistrum, sistri, n
5083	sisymbrium	noun	sisymbrium, sisymbri, n
5084	sitella	noun	sitella, f indecl.
5085	sitis	noun	sitis, sitis, f
5086	smaragdus	noun	smaragdus, smaragdi, m
5087	smaris	noun	smaris, f indecl.
5088	smilax	noun	smilax, f indecl.
5089	sobrinus	noun	sobrinus, m indecl.
5090	soccus	noun	soccus, socci, m
5091	socer	noun	socer, soceri, m
5092	socia	noun	socia, sociae, f
5093	societas	noun	societas, societatis, f
5094	socordia	noun	socordia, socordiae, f
5095	socrus	noun	socrus, socrus, m
5096	sodalis	noun	sodalis, sodalis, m
5097	sodalitas	noun	sodalitas, sodalitatis, f
5098	sol	noun	sol, solis, m
5099	solaciolum	noun	solaciolum, n indecl.
5100	solacium	noun	solacium, solaci, n
5101	solamen	noun	solamen, n indecl.
5102	solarium	noun	solarium, solari, n
5103	solator	noun	solator, m indecl.
5104	soldurii	noun	soldurii, m indecl.
5105	solea	noun	solea, soleae, f
5106	soliditas	noun	soliditas, soliditatis, f
5107	solitudo	noun	solitudo, solitudinis, f
5108	solitum	noun	solitum, soliti, n
5109	solium	noun	solium, soli, n
5110	sollertia	noun	sollertia, solertiae, f
5111	sollicitatio	noun	sollicitatio, f indecl.
5112	sollicitudo	noun	sollicitudo, sollicitudinis, f
5113	solliferreum	noun	solliferreum, n indecl.
5114	soloecismus	noun	soloecismus, soloecismi, m
5115	solstitium	noun	solstitium, solstiti, n
5116	solum	noun	solum, soli, n
5117	solutio	noun	solutio, solutionis, f
5118	somnium	noun	somnium, somni, n
5119	somnus	noun	somnus, somni, m
5120	sonitus	noun	sonitus, sonitus, m
5121	sonor	noun	sonor, sonoris, m
5122	sons	noun	sons, sontis, -
5123	sonus	noun	sonus, sonus, m
5124	sophistes	noun	sophistes, sophistae, m
5125	sopor	noun	sopor, soporis, m
5126	sorbitio	noun	sorbitio, sorbitionis, f
5127	sorbum	noun	sorbum, sorbi, n
5128	sordes	noun	sordes, sordis, f
5129	sorex	noun	sorex, soricis, m
5130	sorites	noun	sorites, m indecl.
5131	soror	noun	soror, sororis, f
5132	sororicida	noun	sororicida, m indecl.
5133	sors	noun	sors, sortis, f
5134	sortitio	noun	sortitio, f indecl.
5135	sortitor	noun	sortitor, m indecl.
5136	sospes	noun	sospes, sospitis, m
5137	Sospita	noun	Sospita, f indecl.
5138	spadix	noun	spadix, m indecl.
5139	spado	noun	spado, spadonis, m
5140	spartum	noun	spartum, sparti, n
5141	sparulus	noun	sparulus, m indecl.
5142	sparus	noun	sparus, spari, m
5143	spatha	noun	spatha, spathae, f
5144	spatium	noun	spatium, spati, n
5145	species	noun	species, specie, f
5146	specillum	noun	specillum, n indecl.
5147	specimen	noun	specimen, n indecl.
5148	spectaculum	noun	spectaculum, spectaculi, n
5149	spectatio	noun	spectatio, f indecl.
5150	spectator	noun	spectator, spectatoris, m
5151	spectatrix	noun	spectatrix, f indecl.
5152	spectio	noun	spectio, f indecl.
5153	spectrum	noun	spectrum, n indecl.
5154	specula	noun	specula, speculae, f
5155	specula	noun	specula, speculae, f
5156	specularia	noun	specularia, n indecl.
5157	speculator	noun	speculator, speculatoris, m
5158	speculatrix	noun	speculatrix, f indecl.
5159	speculum	noun	speculum, speculi, n
5160	specus	noun	specus, specus, m
5161	spelaeum	noun	spelaeum, n indecl.
5162	spelunca	noun	spelunca, speluncae, f
5163	speratus	noun	speratus, sperati, m
5164	spes	noun	spes, spei, f
5165	sphaera	noun	sphaera, spherae, f
5166	spica	noun	spica, spicae, f
5167	spiculum	noun	spiculum, n indecl.
5168	spicum	noun	spicum, spici, n
5169	spina	noun	spina, spinae, f
5170	spinetum	noun	spinetum, n indecl.
5171	spinus	noun	spinus, spini, f
5172	spira	noun	spira, spirae, f
5173	spiraculum	noun	spiraculum, n indecl.
5174	spiramentum	noun	spiramentum, n indecl.
5175	spiritus	noun	spiritus, spiritus, m
5176	splendor	noun	splendor, splendoris, m
5177	spoliatio	noun	spoliatio, f indecl.
5178	spoliator	noun	spoliator, m indecl.
5179	spoliatrix	noun	spoliatrix, f indecl.
5180	spolium	noun	spolium, spoli, n
5181	sponda	noun	sponda, f indecl.
5182	spondeus	noun	spondeus, spondei, m
5183	spongia	noun	spongia, spongeae, f
5184	sponsa	noun	sponsa, sponsae, f
5185	sponsalia	noun	sponsalia, n indecl.
5186	sponsio	noun	sponsio, sponsionis, f
5187	sponsor	noun	sponsor, m indecl.
5188	sponsum	noun	sponsum, sponsi, n
5189	sponsus	noun	sponsus, sponsi, m
5190	sponsus	noun	sponsus, sponsi, m
5191	sponte	noun	sponte, f indecl.
5192	sportella	noun	sportella, sportellae, f
5193	sportula	noun	sportula, f indecl.
5194	spretor	noun	spretor, m indecl.
5195	spuma	noun	spuma, spumae, f
5196	spumatus	noun	spumatus, spumatus, m
5197	sputum	noun	sputum, n indecl.
5198	squalor	noun	squalor, squaloris, m
5199	squama	noun	squama, squamae, f
5200	stabilimen	noun	stabilimen, n indecl.
5201	stabilitas	noun	stabilitas, stabilitatis, f
5202	stabulum	noun	stabulum, stabvli, n
5203	stadium	noun	stadium, stadii, n
5204	stagnum	noun	stagnum, stagni, n
5205	stamen	noun	stamen, staminis, n
5206	Stata	noun	Stata, f indecl.
5207	statera	noun	statera, staterae, f
5208	statio	noun	statio, stationis, f
5209	stator	noun	stator, statoris, m
5210	statua	noun	statua, statuae, f
5211	statura	noun	statura, staturae, f
5212	status	noun	status, status, m
5213	stella	noun	stella, stellae, f
5214	stellio	noun	stellio, stellionis, m
5215	stemma	noun	stemma, n indecl.
5216	stercus	noun	stercus, stercoris, n
5217	sterilitas	noun	sterilitas, sterilitatis, f
5218	sternumentum	noun	sternumentum, n indecl.
5219	sterquilinum	noun	sterquilinum, n indecl.
5220	stigma	noun	stigma, n indecl.
5221	stigmatias	noun	stigmatias, m indecl.
5222	stilla	noun	stilla, stillae, f
5223	stillicidium	noun	stillicidium, stilicidi, n
5224	stilus	noun	stilus, stili, m
5225	stimulatio	noun	stimulatio, f indecl.
5226	stimulus	noun	stimulus, stimuli, m
5227	stipatio	noun	stipatio, f indecl.
5228	stipator	noun	stipator, m indecl.
5229	stipendium	noun	stipendium, stipendi, n
5230	stipes	noun	stipes, stipitis, m
5231	stipula	noun	stipula, stipulae, f
5232	stipulatio	noun	stipulatio, stipulationis, f
5233	stipulatiuncula	noun	stipulatiuncula, f indecl.
5234	stiria	noun	stiria, f indecl.
5235	stirps	noun	stirps, stirpis, f
5236	stiva	noun	stiva, f indecl.
5237	stola	noun	stola, stolae, f
5238	stomachus	noun	stomachus, stomachi, m
5239	storea	noun	storea, f indecl.
5240	strabo	noun	strabo, strabonis, m
5241	strages	noun	strages, stragis, f
5242	stragulum	noun	stragulum, n indecl.
5243	stramen	noun	stramen, straminis, n
5244	stramentum	noun	stramentum, stramenti, n
5245	stranguria	noun	stranguria, stranguriae, f
5246	strategema	noun	strategema, n indecl.
5247	stratum	noun	stratum, strati, n
5248	strenuitas	noun	strenuitas, f indecl.
5249	strepitus	noun	strepitus, strepitus, m
5250	strictura	noun	strictura, stricturae, f
5251	stridor	noun	stridor, stridoris, m
5252	strigilis	noun	strigilis, strigilis, f
5253	stropha	noun	stropha, f indecl.
5254	strophium	noun	strophium, n indecl.
5255	structor	noun	structor, m indecl.
5256	structura	noun	structura, structurae, f
5257	strues	noun	strues, struis, f
5258	struma	noun	struma, strumae, f
5259	studium	noun	studium, studi, n
5260	stultitia	noun	stultitia, stultitiae, f
5261	stupiditas	noun	stupiditas, f indecl.
5262	stupor	noun	stupor, stuporis, m
5263	stuppa	noun	stuppa, stuppae, f
5264	stuprum	noun	stuprum, stupri, n
5265	Suada	noun	Suada, f indecl.
5266	Suadela	noun	Suadela, suadelae, f
5267	suasio	noun	suasio, f indecl.
5268	suasor	noun	suasor, suasoris, m
5269	suasus	noun	suasus, suasus, m
5270	suaviloquentia	noun	suaviloquentia, f indecl.
5271	suavitas	noun	suavitas, suauitatis, f
5272	suavium	noun	suavium, suavi, n
5273	subactio	noun	subactio, f indecl.
5274	subductio	noun	subductio, subductionis, f
5275	suber	noun	suber, suberis, n
5276	sublatio	noun	sublatio, f indecl.
5277	sublevatio	noun	sublevatio, f indecl.
5278	sublica	noun	sublica, sublicae, f
5279	subligaculum	noun	subligaculum, n indecl.
5280	subligar	noun	subligar, n indecl.
5281	sublime	noun	sublime, sublimis, n
5282	subnuba	noun	subnuba, f indecl.
5283	suboles	noun	suboles, sobolis, f
5284	subscriptio	noun	subscriptio, subscriptionis, f
5285	subscriptor	noun	subscriptor, subscriptoris, m
5286	subsellium	noun	subsellium, subselli, n
5287	subsidium	noun	subsidium, subsidi, n
5288	subsortitio	noun	subsortitio, f indecl.
5289	substantia	noun	substantia, substantiae, f
5290	substructio	noun	substructio, substructionis, f
5291	subtemen	noun	subtemen, subteminis, n
5292	subtilitas	noun	subtilitas, subtilitatis, f
5293	subucula	noun	subucula, f indecl.
5294	subulcus	noun	subulcus, subulci, m
5295	Subura	noun	Subura, f indecl.
5296	suburbanitas	noun	suburbanitas, f indecl.
5297	suburbium	noun	suburbium, n indecl.
5298	subvectio	noun	subvectio, subvectionis, f
5299	subversor	noun	subversor, m indecl.
5300	successio	noun	successio, successionis, f
5301	successus	noun	successus, successus, m
5302	succidia	noun	succidia, f indecl.
5303	succlamatio	noun	succlamatio, f indecl.
5304	sucinum	noun	sucinum, sucini, n
5305	suco	noun	suco, m indecl.
5306	sucus	noun	sucus, suci, m
5307	sudarium	noun	sudarium, n indecl.
5308	sudis	noun	sudis, sudis, f
5309	sudor	noun	sudor, sudoris, m
5310	sufes	noun	sufes, m indecl.
5311	suffimen	noun	suffimen, n indecl.
5312	suffimentum	noun	suffimentum, suffimenti, n
5313	sufflamen	noun	sufflamen, n indecl.
5314	suffragatio	noun	suffragatio, suffragationis, f
5315	suffragator	noun	suffragator, m indecl.
5316	suffragium	noun	suffragium, suffragi, n
5317	suffugium	noun	suffugium, n indecl.
5318	suggestum	noun	suggestum, n indecl.
5319	suggestus	noun	suggestus, suggestus, m
5320	sugillatio	noun	sugillatio, f indecl.
5321	sulfur	noun	sulfur, sulfuris, n
5322	Sulla	noun	Sulla, sullae, m
5323	summa	noun	summa, summae, f
5324	sumptio	noun	sumptio, f indecl.
5325	sumptus	noun	sumptus, sumptus, m
5326	suovetaurilia	noun	suovetaurilia, n indecl.
5327	supellex	noun	supellex, f indecl.
5328	supera	noun	supera, n indecl.
5329	supera	noun	supera, n indecl.
5330	superator	noun	superator, m indecl.
5331	superbia	noun	superbia, superbiae, f
5332	superbiloquentia	noun	superbiloquentia, f indecl.
5333	supercilium	noun	supercilium, supercilii, n
5334	Superi	noun	Superi, m indecl.
5335	superlatio	noun	superlatio, f indecl.
5336	superstitio	noun	superstitio, superstitionis, f
5337	superventus	noun	superventus, superventus, m
5338	suppeditatio	noun	suppeditatio, f indecl.
5339	supplementum	noun	supplementum, supplementi, n
5340	supplicatio	noun	supplicatio, supplicationis, f
5341	supplicium	noun	supplicium, supplici, n
5342	supplosio	noun	supplosio, f indecl.
5343	suppressio	noun	suppressio, f indecl.
5344	supremum	noun	supremum, supremi, n
5345	sura	noun	sura, surae, f
5346	surculus	noun	surculus, surculi, m
5347	surditas	noun	surditas, f indecl.
5348	surena	noun	surena, f indecl.
5349	sus	noun	sus, suis, m
5350	susceptio	noun	susceptio, f indecl.
5351	susceptum	noun	susceptum, suscepti, n
5352	suspectus	noun	suspectus, suspectus, m
5353	suspendium	noun	suspendium, suspendi, n
5354	suspicio	noun	suspicio, suspicionis, f
5355	suspiratus	noun	suspiratus, suspiratus, m
5356	suspiritus	noun	suspiritus, suspiritus, m
5357	suspirium	noun	suspirium, n indecl.
5358	sustentaculum	noun	sustentaculum, n indecl.
5359	sustentatio	noun	sustentatio, sustentationis, f
5360	susurrus	noun	susurrus, susurri, m
5361	suta	noun	suta, n indecl.
5362	sutor	noun	sutor, m indecl.
5363	sutura	noun	sutura, suturae, f
5364	sycophanta	noun	sycophanta, sucophantae, m
