	FPP	POS	Dictionary Entry
6850	sargus	noun	sargus, sargi, m
6851	sarisa	noun	sarisa, sarisaeque, f
6852	sarisophoros	noun	sarisophoros, NULL, m
6853	sarmentum	noun	sarmentum, sarmenti, n
6854	sarracum	noun	sarracum, NULL, n
6855	sartago	noun	sartago, NULL, f
6856	sata	noun	sata, NULL, n
6857	satelles	noun	satelles, satellitis, m
6858	satias	noun	satias, NULL, f
6859	satietas	noun	satietas, satietatis, f
6860	satio	noun	satio, NULL, n
6861	satio	noun	satio, sationis, f
6862	satis	noun	satis, NULL, n
6863	satisdatio	noun	satisdatio, NULL, f
6864	satis	noun	satis, NULL, n
6865	satisfactio	noun	satisfactio, satisfactionis, f
6866	sator	noun	sator, NULL, m
6867	satrapea	noun	satrapea, NULL, f
6868	satrapia	noun	satrapia, satrapiae, f
6869	satura	noun	satura, saturae, f
6870	satureia	noun	satureia, satureiae, n
6871	saturitas	noun	saturitas, saturitatis, f
6872	Saturnius	noun	Saturnius, saturni, m
6873	Saturnus	noun	Saturnus, saturni, m
6874	saturo	noun	saturo, NULL, m
6875	satus	noun	satus, satus, m
6876	satyrus	noun	satyrus, satyri, m
6877	sauciatio	noun	sauciatio, NULL, f
6878	saxetum	noun	saxetum, NULL, n
6879	saxulum	noun	saxulum, NULL, n
6880	saxum	noun	saxum, saxi, n
6881	scabellum	noun	scabellum, NULL, n
6882	scaena	noun	scaena, scaenae, f
6883	scaenicus	noun	scaenicus, scaenici, m
6884	scalae	noun	scalae, NULL, f
6885	scalmus	noun	scalmus, NULL, m
6886	scalpellum	noun	scalpellum, scalpelli, n
6887	scalpo	noun	scalpo, NULL, n
6888	scalprum	noun	scalprum, NULL, n
6889	scammonea	noun	scammonea, scammoneae, f
6890	scamnum	noun	scamnum, NULL, n
6891	scapha	noun	scapha, scaphae, f
6892	scaphium	noun	scaphium, NULL, n
6893	scapulae	noun	scapulae, NULL, f
6894	scarus	noun	scarus, scari, m
6895	scatebra	noun	scatebra, NULL, f
6896	sceleratus	noun	sceleratus, NULL, m
6897	scelero	noun	scelero, sceleratissimi, n
6898	scelerosus	noun	scelerosus, NULL, m
6899	scelus	noun	scelus, sceleris, n
6900	scena	noun	scena, scenae, f
6901	sceptrum	noun	sceptrum, sceptri, n
6902	sceptuchus	noun	sceptuchus, sceptuchi, m
6903	schoenobates	noun	schoenobates, NULL, m
6904	schola	noun	schola, scholae, f
6905	scholasticus	noun	scholasticus, scholastici, m
6906	scida	noun	scida, schedae, f
6907	scientia	noun	scientia, scientiae, f
6908	scilla	noun	scilla, scillae, f
6909	scintilla	noun	scintilla, scintillae, f
6910	scio	noun	scio, scitioris, n
6911	scipio	noun	scipio, scipionis, m
6912	scirpea	noun	scirpea, NULL, f
6913	scirpiculus	noun	scirpiculus, NULL, m
6914	scirpus	noun	scirpus, scirpi, m
6915	sciscitor	noun	sciscitor, NULL, n
6916	scitor	noun	scitor, NULL, n
6917	scitum	noun	scitum, sciti, n
6918	scitus	noun	scitus, scitus, m
6919	scobis	noun	scobis, scobis, m
6920	scomber	noun	scomber, scombri, m
6921	scopae	noun	scopae, NULL, f
6922	scopulus	noun	scopulus, scopuli, m
6923	scorpio	noun	scorpio, NULL, m
6924	scorpius	noun	scorpius, scorpii, m
6925	scortator	noun	scortator, NULL, m
6926	scortillum	noun	scortillum, NULL, n
6927	scortum	noun	scortum, scorti, n
6928	screatus	noun	screatus, screatus, m
6929	scriba	noun	scriba, scribae, m
6930	scribo	noun	scribo, NULL, n
6931	scrinium	noun	scrinium, scrinii, n
6932	scriptio	noun	scriptio, scriptionis, f
6933	scriptito	noun	scriptito, NULL, n
6934	scriptor	noun	scriptor, scriptoris, m
6935	scriptula	noun	scriptula, NULL, n
6936	scriptum	noun	scriptum, scripti, n
6937	scriptura	noun	scriptura, scripturae, f
6938	scriptus	noun	scriptus, scriptus, m
6939	scripulum	noun	scripulum, NULL, n
6940	scrobis	noun	scrobis, scrobis, m
6941	scrofa	noun	scrofa, scrofae, f
6942	scrupulus	noun	scrupulus, scrupuli, m
6943	scrupus	noun	scrupus, scrupi, m
6944	scruta	noun	scruta, NULL, n
6945	sculpo	noun	sculpo, NULL, n
6946	scurra	noun	scurra, scurrae, m
6947	scurrilitas	noun	scurrilitas, NULL, f
6948	scutale	noun	scutale, NULL, n
6949	scutella	noun	scutella, NULL, f
6950	scutica	noun	scutica, scuticae, f
6951	scutula	noun	scutula, scutulae, f
6952	scutulata	noun	scutulata, NULL, n
6953	scutulum	noun	scutulum, NULL, n
6954	scutum	noun	scutum, scuti, n
6955	scyphus	noun	scyphus, scyphi, m
6956	sebum	noun	sebum, sebi, n
6957	secedo	noun	secedo, NULL, n
6958	secerno	noun	secerno, secretioris, n
6959	secessio	noun	secessio, secessionis, f
6960	secessus	noun	secessus, secessus, m
6961	secludo	noun	secludo, NULL, n
6962	seco	noun	seco, NULL, n
6963	secretio	noun	secretio, NULL, f
6964	secretum	noun	secretum, secreti, n
6965	secta	noun	secta, sectae, f
6966	sectator	noun	sectator, NULL, m
6967	sectio	noun	sectio, sectionis, f
6968	sector	noun	sector, NULL, m
6969	sectura	noun	sectura, secturaeque, f
6970	secubitus	noun	secubitus, secubitus, m
6971	secundani	noun	secundani, NULL, m
6972	secundo	noun	secundo, NULL, n
6973	securis	noun	securis, securis, f
6974	securitas	noun	securitas, securitatis, f
6975	secutor	noun	secutor, NULL, m
6976	sedatio	noun	sedatio, NULL, f
6977	sedecula	noun	sedecula, NULL, f
6978	sedeo	noun	sedeo, NULL, n
6979	sedes	noun	sedes, sedis, f
6980	sedile	noun	sedile, sedilis, n
6981	seditio	noun	seditio, seditionis, f
6982	sedo	noun	sedo, NULL, n
6983	seduco	noun	seduco, NULL, n
6984	seductio	noun	seductio, seductionis, f
6985	sedulitas	noun	sedulitas, sedulitatis, f
6986	seges	noun	seges, segetis, f
6987	segmentum	noun	segmentum, NULL, n
6988	segnipes	noun	segnipes, NULL, m
6989	segnitas	noun	segnitas, NULL, f
6990	segrego	noun	segrego, NULL, n
6991	selectio	noun	selectio, NULL, f
6992	selibra	noun	selibra, selibrae, f
6993	seligo	noun	seligo, NULL, n
6994	sella	noun	sella, sellae, f
6995	sellarius	noun	sellarius, sellarii, m
6996	sellisternia	noun	sellisternia, NULL, n
6997	sellula	noun	sellula, NULL, f
6998	sellularius	noun	sellularius, sellularii, m
6999	semen	noun	semen, seminis, n
7000	sementis	noun	sementis, sementis, f
7001	semicaper	noun	semicaper, NULL, m
7002	semideus	noun	semideus, semidei, m
7003	semihomo	noun	semihomo, semihominis, m
7004	semihora	noun	semihora, semihorae, f
7005	seminarium	noun	seminarium, seminari, n
7006	seminator	noun	seminator, NULL, m
7007	semino	noun	semino, NULL, n
7008	Semiramis	noun	Semiramis, NULL, f
7009	semita	noun	semita, semitae, f
7010	semivir	noun	semivir, semiviri, m
7011	semodius	noun	semodius, NULL, m
7012	semoveo	noun	semoveo, NULL, n
7013	semuncia	noun	semuncia, semunciae, f
7014	senaculum	noun	senaculum, NULL, n
7015	senariolus	noun	senariolus, senarioli, m
7016	senarius	noun	senarius, NULL, m
7017	senator	noun	senator, senatoris, m
7018	senatorius	noun	senatorius, senatori, m
7019	senatus	noun	senatus, senati, m
7020	senatus	noun	senatus, senati, m
7021	senecta	noun	senecta, senectae, f
7022	senex	noun	senex, senis, m
7023	senium	noun	senium, seni, n
7024	sensa	noun	sensa, NULL, n
7025	sensus	noun	sensus, sensus, m
7026	sententia	noun	sententia, sententiae, f
7027	sententiola	noun	sententiola, NULL, f
7028	sentina	noun	sentina, sentinae, f
7029	sentio	noun	sentio, NULL, n
7030	sentis	noun	sentis, sentis, m
7031	separatio	noun	separatio, separationis, f
7032	separo	noun	separo, NULL, n
7033	sepelio	noun	sepelio, NULL, n
7034	sepia	noun	sepia, sepiae, f
7035	sepono	noun	sepono, NULL, n
7036	September	noun	September, septembris, m
7037	septemviratus	noun	septemviratus, septemviratus, m
7038	septemviri	noun	septemviri, NULL, m
7039	septimani	noun	septimani, NULL, m
7040	septimus	noun	septimus, septimi, m
7041	sepulcretum	noun	sepulcretum, NULL, n
7042	sepulcrum	noun	sepulcrum, sepulcri, n
7043	sepultura	noun	sepultura, sepulturae, f
7044	sequor	noun	sequor, NULL, n
7045	sera	noun	sera, serae, f
7046	sera	noun	sera, serae, f
7047	Serapis	noun	Serapis, serapidis, m
7048	serenitas	noun	serenitas, serenitatis, f
7049	seria	noun	seria, seriae, n
7050	series	noun	series, serie, f
7051	sermo	noun	sermo, sermonis, m
7052	sermunculus	noun	sermunculus, sermunculi, m
7053	sero	noun	sero, NULL, n
7054	sero	noun	sero, NULL, n
7055	serpens	noun	serpens, serpentis, m
7056	serpentigena	noun	serpentigena, NULL, m
7057	serpentipes	noun	serpentipes, NULL, m
7058	serperastra	noun	serperastra, NULL, n
7059	serra	noun	serra, serrae, f
7060	serrula	noun	serrula, serrulae, f
7061	serta	noun	serta, sertae, n
7062	serum	noun	serum, seri, n
7063	serum	noun	serum, seri, n
7064	serva	noun	serva, servae, f
7065	servator	noun	servator, servatoris, m
7066	servatrix	noun	servatrix, NULL, f
7067	servio	noun	servio, NULL, n
7068	servitium	noun	servitium, serviti, n
7069	servitus	noun	servitus, servitutis, f
7070	servo	noun	servo, NULL, n
7071	servus	noun	servus, servi, m
7072	sescenti	noun	sescenti, NULL, n
7073	seselis	noun	seselis, seselis, f
7074	sesquimodius	noun	sesquimodius, sesquimodii, m
7075	sesquiplaga	noun	sesquiplaga, NULL, f
7076	sessio	noun	sessio, sessionis, f
7077	sessiuncula	noun	sessiuncula, NULL, f
7078	sessor	noun	sessor, sessoris, m
7079	sestertius	noun	sestertius, sesterti, m
7080	severitas	noun	severitas, seueritatis, f
7081	sexennium	noun	sexennium, sexenni, n
7082	sextadecimani	noun	sextadecimani, NULL, m
7083	sextarius	noun	sextarius, sextarii, m
7084	Sextilis	noun	Sextilis, sextilis, m
7085	sextula	noun	sextula, NULL, f
7086	sextus	noun	sextus, sexti, m
7087	sexus	noun	sexus, sexi, m
7088	Sibylla	noun	Sibylla, sibullae, f
7089	sica	noun	sica, sicae, f
7090	sicarius	noun	sicarius, sicari, m
7091	siccitas	noun	siccitas, siccitatis, f
7092	sicco	noun	sicco, NULL, n
7093	Sicelis	noun	Sicelis, NULL, f
7094	sicula	noun	sicula, siculae, f
7095	sido	noun	sido, sidonis, m
7096	Sidonis	noun	Sidonis, NULL, f
7097	Sidonius	noun	Sidonius, sidoni, m
7098	sidus	noun	sidus, sidi, n
7099	sigilla	noun	sigilla, NULL, n
7100	signator	noun	signator, NULL, m
7101	significatio	noun	significatio, significationis, f
7102	significo	noun	significo, NULL, n
7103	signo	noun	signo, NULL, n
7104	signum	noun	signum, signi, n
7105	silenda	noun	silenda, NULL, n
7106	silentium	noun	silentium, silenti, n
7107	Silenus	noun	Silenus, sileni, m
7108	siler	noun	siler, sileris, n
7109	silex	noun	silex, silicis, m
7110	silicernium	noun	silicernium, NULL, n
7111	siligo	noun	siligo, siliginis, f
7112	siliqua	noun	siliqua, siliquae, f
7113	sillybus	noun	sillybus, sillybi, m
7114	silurus	noun	silurus, siluri, m
7115	silus	noun	silus, sili, m
7116	silva	noun	silva, silvae, f
7117	Silvanus	noun	Silvanus, siluani, m
7118	silvicola	noun	silvicola, silvicolae, m
7119	simia	noun	simia, simiae, m
7120	similis	noun	similis, similis, n
7121	similitudo	noun	similitudo, similitudinis, f
7122	simiolus	noun	simiolus, NULL, m
7123	simius	noun	simius, simi, m
7124	simplicitas	noun	simplicitas, simplicitatis, f
7125	simplum	noun	simplum, NULL, n
7126	simpulum	noun	simpulum, NULL, n
7127	simpuvium	noun	simpuvium, NULL, n
7128	simulacrum	noun	simulacrum, simulacri, n
7129	simulamen	noun	simulamen, NULL, n
7130	simulatio	noun	simulatio, simulationis, f
7131	simulator	noun	simulator, NULL, m
7132	simulo	noun	simulo, NULL, n
7133	simultas	noun	simultas, simultatis, f
7134	simus	noun	simus, simi, m
7135	sinceritas	noun	sinceritas, sinceritatis, f
7136	singularis	noun	singularis, singvlaris, m
7137	singultus	noun	singultus, singultus, m
7138	sinistra	noun	sinistra, sinistrae, f
7139	sino	noun	sino, NULL, n
7140	sinum	noun	sinum, sini, n
7141	sinus	noun	sinus, sinus, m
7142	siparium	noun	siparium, NULL, n
7143	sipho	noun	sipho, NULL, m
7144	Sirius	noun	Sirius, NULL, m
7145	Sirius	noun	Sirius, NULL, m
7146	sirus	noun	sirus, NULL, m
7147	siser	noun	siser, siseris, n
7148	sistrum	noun	sistrum, sistri, n
7149	sisymbrium	noun	sisymbrium, sisymbri, n
7150	sitella	noun	sitella, NULL, f
7151	sitis	noun	sitis, sitis, f
7152	smaragdus	noun	smaragdus, smaragdi, m
7153	smaris	noun	smaris, NULL, f
7154	smilax	noun	smilax, NULL, f
7155	Smintheus	noun	Smintheus, NULL, m
7156	sobrinus	noun	sobrinus, NULL, m
7157	soccus	noun	soccus, socci, m
7158	socer	noun	socer, soceri, m
7159	socia	noun	socia, sociae, f
7160	societas	noun	societas, societatis, f
7161	socio	noun	socio, NULL, n
7162	socius	noun	socius, soci, m
7163	socius	noun	socius, soci, m
7164	socordia	noun	socordia, socordiae, f
7165	socrus	noun	socrus, socrus, m
7166	sodalis	noun	sodalis, sodalis, m
7167	sodalitas	noun	sodalitas, sodalitatis, f
7168	sol	noun	sol, solis, m
7169	solaciolum	noun	solaciolum, NULL, n
7170	solacium	noun	solacium, solaci, n
7171	solamen	noun	solamen, NULL, n
7172	solarium	noun	solarium, solari, n
7173	solator	noun	solator, NULL, m
7174	soldurii	noun	soldurii, NULL, m
7175	solea	noun	solea, soleae, f
7176	soleo	noun	soleo, NULL, n
7177	soliditas	noun	soliditas, soliditatis, f
7178	solidus	noun	solidus, solidi, m
7179	solitudo	noun	solitudo, solitudinis, f
7180	solitum	noun	solitum, soliti, n
7181	solium	noun	solium, soli, n
7182	sollemnis	noun	sollemnis, sollemnis, n
7183	sollertia	noun	sollertia, solertiae, f
7184	sollicitatio	noun	sollicitatio, NULL, f
7185	sollicito	noun	sollicito, NULL, n
7186	sollicitudo	noun	sollicitudo, sollicitudinis, f
7187	solliferreum	noun	solliferreum, NULL, n
7188	soloecismus	noun	soloecismus, soloecismi, m
7189	solstitium	noun	solstitium, solstiti, n
7190	solum	noun	solum, soli, n
7191	solus	noun	solus, soli, m
7192	solutio	noun	solutio, solutionis, f
7193	solvo	noun	solvo, solutioris, n
7194	somnium	noun	somnium, somni, n
7195	somnus	noun	somnus, somni, m
7196	sonitus	noun	sonitus, sonitus, m
7197	sono	noun	sono, NULL, n
7198	sonor	noun	sonor, sonoris, m
7199	sons	noun	sons, sontis, -
7200	sonus	noun	sonus, sonus, m
7201	sophistes	noun	sophistes, sophistae, m
7202	sopio	noun	sopio, NULL, n
7203	sopor	noun	sopor, soporis, m
7204	sorbitio	noun	sorbitio, sorbitionis, f
7205	sorbum	noun	sorbum, sorbi, n
7206	sordes	noun	sordes, sordis, f
7207	sorex	noun	sorex, soricis, m
7208	sorites	noun	sorites, NULL, m
7209	soror	noun	soror, sororis, f
7210	sororicida	noun	sororicida, NULL, m
7211	sors	noun	sors, sortis, f
7212	sortilegus	noun	sortilegus, sortilegi, m
7213	sortior	noun	sortior, NULL, n
7214	sortitio	noun	sortitio, NULL, f
7215	sortitor	noun	sortitor, NULL, m
7216	sortitus	noun	sortitus, sortitus, m
7217	sospes	noun	sospes, sospitis, m
7218	Sospita	noun	Sospita, NULL, f
7219	spadix	noun	spadix, NULL, m
7220	spado	noun	spado, spadonis, m
7221	spargo	noun	spargo, NULL, n
7222	spartum	noun	spartum, sparti, n
7223	sparulus	noun	sparulus, NULL, m
7224	sparus	noun	sparus, spari, m
7225	spatha	noun	spatha, spathae, f
7226	spatium	noun	spatium, spati, n
7227	species	noun	species, specie, f
7228	specillum	noun	specillum, NULL, n
7229	specimen	noun	specimen, NULL, n
7230	spectaculum	noun	spectaculum, spectaculi, n
7231	spectatio	noun	spectatio, NULL, f
7232	spectator	noun	spectator, spectatoris, m
7233	spectatrix	noun	spectatrix, NULL, f
7234	spectio	noun	spectio, NULL, f
7235	specto	noun	specto, spectatissimi, n
7236	spectrum	noun	spectrum, NULL, n
7237	specula	noun	specula, speculae, f
7238	specula	noun	specula, speculae, f
7239	specularia	noun	specularia, NULL, n
7240	speculator	noun	speculator, speculatoris, m
7241	speculatrix	noun	speculatrix, NULL, f
7242	speculor	noun	speculor, NULL, n
7243	speculum	noun	speculum, speculi, n
7244	specus	noun	specus, specus, m
7245	spelaeum	noun	spelaeum, NULL, n
7246	spelunca	noun	spelunca, speluncae, f
7247	speratus	noun	speratus, sperati, m
7248	sperno	noun	sperno, NULL, n
7249	spero	noun	spero, NULL, n
7250	spes	noun	spes, spei, f
7251	sphaera	noun	sphaera, spherae, f
7252	spica	noun	spica, spicae, f
7253	spiculum	noun	spiculum, NULL, n
7254	spicum	noun	spicum, spici, n
7255	spina	noun	spina, spinae, f
7256	spinetum	noun	spinetum, NULL, n
7257	spinus	noun	spinus, spini, f
7258	spira	noun	spira, spirae, f
7259	spiraculum	noun	spiraculum, NULL, n
7260	spiramentum	noun	spiramentum, NULL, n
7261	spiritus	noun	spiritus, spiritus, m
7262	splendor	noun	splendor, splendoris, m
7263	spoliatio	noun	spoliatio, NULL, f
7264	spoliator	noun	spoliator, NULL, m
7265	spoliatrix	noun	spoliatrix, NULL, f
7266	spolio	noun	spolio, NULL, n
7267	spolium	noun	spolium, spoli, n
7268	sponda	noun	sponda, NULL, f
7269	spondeo	noun	spondeo, NULL, n
7270	spondeus	noun	spondeus, spondei, m
7271	spongia	noun	spongia, spongeae, f
7272	sponsa	noun	sponsa, sponsae, f
7273	sponsalia	noun	sponsalia, NULL, n
7274	sponsio	noun	sponsio, sponsionis, f
7275	sponsor	noun	sponsor, NULL, m
7276	sponsum	noun	sponsum, sponsi, n
7277	sponsus	noun	sponsus, sponsi, m
7278	sponsus	noun	sponsus, sponsi, m
7279	sponte	noun	sponte, NULL, f
7280	sportella	noun	sportella, sportellae, f
7281	sportula	noun	sportula, NULL, f
7282	spretor	noun	spretor, NULL, m
7283	spuma	noun	spuma, spumae, f
7284	spumatus	noun	spumatus, spumatus, m
7285	spumo	noun	spumo, NULL, n
7286	spuo	noun	spuo, NULL, n
7287	spurco	noun	spurco, NULL, m
7288	sputum	noun	sputum, NULL, n
7289	squalor	noun	squalor, squaloris, m
7290	squama	noun	squama, squamae, f
7291	stabilimen	noun	stabilimen, NULL, n
7292	stabilitas	noun	stabilitas, stabilitatis, f
7293	stabulum	noun	stabulum, stabvli, n
7294	stadium	noun	stadium, stadii, n
7295	stagnum	noun	stagnum, stagni, n
7296	stamen	noun	stamen, staminis, n
7297	Stata	noun	Stata, NULL, f
7298	statera	noun	statera, staterae, f
7299	statio	noun	statio, stationis, f
7300	stator	noun	stator, statoris, m
7301	statua	noun	statua, statuae, f
7302	statuo	noun	statuo, NULL, n
7303	statura	noun	statura, staturae, f
7304	status	noun	status, status, m
7305	stella	noun	stella, stellae, f
7306	stellio	noun	stellio, stellionis, m
7307	stemma	noun	stemma, NULL, n
7308	stercoro	noun	stercoro, NULL, m
7309	stercus	noun	stercus, stercoris, n
7310	sterilitas	noun	sterilitas, sterilitatis, f
7311	sterno	noun	sterno, NULL, n
7312	sternumentum	noun	sternumentum, NULL, n
7313	sterquilinum	noun	sterquilinum, NULL, n
7314	stigma	noun	stigma, NULL, n
7315	stigmatias	noun	stigmatias, NULL, m
7316	stilla	noun	stilla, stillae, f
7317	stillicidium	noun	stillicidium, stilicidi, n
7318	stilus	noun	stilus, stili, m
7319	stimulatio	noun	stimulatio, NULL, f
7320	stimulus	noun	stimulus, stimuli, m
7321	stipatio	noun	stipatio, NULL, f
7322	stipator	noun	stipator, NULL, m
7323	stipendium	noun	stipendium, stipendi, n
7324	stipes	noun	stipes, stipitis, m
7325	stipo	noun	stipo, NULL, n
7326	stipula	noun	stipula, stipulae, f
7327	stipulatio	noun	stipulatio, stipulationis, f
7328	stipulatiuncula	noun	stipulatiuncula, NULL, f
7329	stipulor	noun	stipulor, NULL, n
7330	stiria	noun	stiria, NULL, f
7331	stirps	noun	stirps, stirpis, f
7332	stiva	noun	stiva, NULL, f
7333	sto	noun	sto, NULL, n
7334	Stoicus	noun	Stoicus, stoici, m
7335	stola	noun	stola, stolae, f
7336	stomachus	noun	stomachus, stomachi, m
7337	storea	noun	storea, NULL, f
7338	strabo	noun	strabo, strabonis, m
7339	strages	noun	strages, stragis, f
7340	stragulum	noun	stragulum, NULL, n
7341	stramen	noun	stramen, straminis, n
7342	stramentum	noun	stramentum, stramenti, n
7343	strangulo	noun	strangulo, NULL, n
7344	stranguria	noun	stranguria, stranguriae, f
7345	strategema	noun	strategema, NULL, n
7346	stratum	noun	stratum, strati, n
7347	stratus	noun	stratus, NULL, m
7348	strenuitas	noun	strenuitas, NULL, f
7349	strepitus	noun	strepitus, strepitus, m
7350	strictura	noun	strictura, stricturae, f
7351	stridor	noun	stridor, stridoris, m
7352	strigilis	noun	strigilis, strigilis, f
7353	stringo	noun	stringo, NULL, n
7354	stropha	noun	stropha, NULL, f
7355	strophium	noun	strophium, NULL, n
7356	structor	noun	structor, NULL, m
7357	structura	noun	structura, structurae, f
7358	structus	noun	structus, NULL, m
7359	strues	noun	strues, struis, f
7360	struma	noun	struma, strumae, f
7361	struo	noun	struo, NULL, n
7362	studiosus	noun	studiosus, NULL, m
7363	studium	noun	studium, studi, n
7364	stultitia	noun	stultitia, stultitiae, f
7365	stultus	noun	stultus, stulti, m
7366	stupiditas	noun	stupiditas, NULL, f
7367	stupor	noun	stupor, stuporis, m
7368	stuppa	noun	stuppa, stuppae, f
7369	stupro	noun	stupro, NULL, n
7370	stuprum	noun	stuprum, stupri, n
7371	Suada	noun	Suada, NULL, f
7372	Suadela	noun	Suadela, suadelae, f
7373	suadeo	noun	suadeo, NULL, n
7374	suasio	noun	suasio, NULL, f
7375	suasor	noun	suasor, suasoris, m
7376	suasus	noun	suasus, suasus, m
7377	suaviloquentia	noun	suaviloquentia, NULL, f
7378	suavitas	noun	suavitas, suauitatis, f
7379	suavium	noun	suavium, suavi, n
7380	subactio	noun	subactio, NULL, f
7381	subditivus	noun	subditivus, NULL, m
7382	subdo	noun	subdo, NULL, n
7383	subduco	noun	subduco, NULL, m
7384	subductio	noun	subductio, subductionis, f
7385	subeo	noun	subeo, NULL, n
7386	suber	noun	suber, suberis, n
7387	subicio	noun	subicio, NULL, n
7388	subigo	noun	subigo, NULL, n
7389	subinvideo	noun	subinvideo, NULL, n
7390	subirascor	noun	subirascor, NULL, m
7391	sublabor	noun	sublabor, NULL, n
7392	sublatio	noun	sublatio, NULL, f
7393	sublevatio	noun	sublevatio, NULL, f
7394	sublevo	noun	sublevo, NULL, n
7395	sublica	noun	sublica, sublicae, f
7396	subligaculum	noun	subligaculum, NULL, n
7397	subligar	noun	subligar, NULL, n
7398	subligo	noun	subligo, NULL, n
7399	sublime	noun	sublime, sublimis, n
7400	subnuba	noun	subnuba, NULL, f
7401	suboles	noun	suboles, sobolis, f
7402	suborno	noun	suborno, NULL, n
7403	subscribo	noun	subscribo, NULL, n
7404	subscriptio	noun	subscriptio, subscriptionis, f
7405	subscriptor	noun	subscriptor, subscriptoris, m
7406	subsellium	noun	subsellium, subselli, n
7407	subsequor	noun	subsequor, NULL, n
7408	subsidium	noun	subsidium, subsidi, n
7409	subsigno	noun	subsigno, NULL, n
7410	subsortitio	noun	subsortitio, NULL, f
7411	substantia	noun	substantia, substantiae, f
7412	substerno	noun	substerno, NULL, n
7413	substituo	noun	substituo, NULL, n
7414	substringo	noun	substringo, NULL, m
7415	substructio	noun	substructio, substructionis, f
7416	substruo	noun	substruo, NULL, n
7417	subtemen	noun	subtemen, subteminis, n
7418	subtilitas	noun	subtilitas, subtilitatis, f
7419	subtraho	noun	subtraho, NULL, n
7420	subucula	noun	subucula, NULL, f
7421	subulcus	noun	subulcus, subulci, m
7422	Subura	noun	Subura, NULL, f
7423	suburbanitas	noun	suburbanitas, NULL, f
7424	suburbium	noun	suburbium, NULL, n
7425	subvectio	noun	subvectio, subvectionis, f
7426	subveho	noun	subveho, NULL, n
7427	subvenio	noun	subvenio, NULL, n
7428	subversor	noun	subversor, NULL, m
7429	subverto	noun	subverto, NULL, n
7430	succedo	noun	succedo, NULL, n
7431	succendo	noun	succendo, NULL, n
7432	succenseo	noun	succenseo, NULL, n
7433	successio	noun	successio, successionis, f
7434	successor	noun	successor, successoris, m
7435	successus	noun	successus, successus, m
7436	succidia	noun	succidia, NULL, f
7437	succido	noun	succido, NULL, n
7438	succingo	noun	succingo, NULL, n
7439	succlamatio	noun	succlamatio, NULL, f
7440	succlamo	noun	succlamo, NULL, n
7441	succurro	noun	succurro, NULL, n
7442	sucinum	noun	sucinum, sucini, n
7443	suco	noun	suco, NULL, m
7444	sucus	noun	sucus, suci, m
7445	sudarium	noun	sudarium, NULL, n
7446	sudis	noun	sudis, sudis, f
7447	sudo	noun	sudo, NULL, n
7448	sudor	noun	sudor, sudoris, m
7449	suesco	noun	suesco, NULL, n
7450	sufes	noun	sufes, NULL, m
7451	suffero	noun	suffero, NULL, n
7452	sufficio	noun	sufficio, NULL, n
7453	suffigo	noun	suffigo, NULL, n
7454	suffimen	noun	suffimen, NULL, n
7455	suffimentum	noun	suffimentum, suffimenti, n
7456	suffio	noun	suffio, NULL, n
7457	sufflamen	noun	sufflamen, NULL, n
7458	suffodio	noun	suffodio, NULL, n
7459	suffragatio	noun	suffragatio, suffragationis, f
7460	suffragator	noun	suffragator, NULL, m
7461	suffragium	noun	suffragium, suffragi, n
7462	suffugium	noun	suffugium, NULL, n
7463	suffundo	noun	suffundo, NULL, n
7464	suggero	noun	suggero, NULL, n
7465	suggestum	noun	suggestum, NULL, n
7466	suggestus	noun	suggestus, suggestus, m
7467	sugillatio	noun	sugillatio, NULL, f
7468	sugo	noun	sugo, NULL, n
7469	sulfur	noun	sulfur, sulfuris, n
7470	Sulla	noun	Sulla, sullae, m
7471	summa	noun	summa, summae, f
7472	summum	noun	summum, svmmi, n
7473	summus	noun	summus, svmmi, m
7474	sumo	noun	sumo, NULL, n
7475	sumptio	noun	sumptio, NULL, f
7476	sumptus	noun	sumptus, sumptus, m
7477	suo	noun	suo, NULL, n
7478	suovetaurilia	noun	suovetaurilia, NULL, n
7479	supellex	noun	supellex, NULL, f
7480	supera	noun	supera, NULL, n
7481	supera	noun	supera, NULL, n
7482	superator	noun	superator, NULL, m
7483	superbia	noun	superbia, superbiae, f
7484	superbiloquentia	noun	superbiloquentia, NULL, f
7485	superbus	noun	superbus, superbi, m
7486	supercilium	noun	supercilium, supercilii, n
7487	superficies	noun	superficies, superficie, f
7488	superfundo	noun	superfundo, NULL, n
7489	Superi	noun	Superi, NULL, m
7490	superimpono	noun	superimpono, NULL, n
7491	superlatio	noun	superlatio, NULL, f
7492	supero	noun	supero, NULL, n
7493	superstitio	noun	superstitio, superstitionis, f
7494	supervenio	noun	supervenio, NULL, n
7495	superventus	noun	superventus, superventus, m
7496	suppeditatio	noun	suppeditatio, NULL, f
7497	suppedito	noun	suppedito, NULL, n
7498	suppetior	noun	suppetior, NULL, n
7499	supplementum	noun	supplementum, supplementi, n
7500	suppleo	noun	suppleo, NULL, n
7501	supplex	noun	supplex, supplicis, m
7502	supplicatio	noun	supplicatio, supplicationis, f
7503	supplicium	noun	supplicium, supplici, n
7504	supplico	noun	supplico, NULL, n
7505	supplosio	noun	supplosio, NULL, f
7506	suppono	noun	suppono, NULL, n
7507	suppressio	noun	suppressio, NULL, f
7508	supprimo	noun	supprimo, NULL, n
