,Workgroup,Work,Language,Words,URN,URL
524,Pseudo-Justinus Martyr,Epistula ad Diognetum,"lat,grc",2673,urn:cts:greekLit:tlg0646.tlg004.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0646.tlg004.1st1K-grc1:1.1/
525,Dioscurides Pedianus,De materia medica,"grc,lat",217655,urn:cts:greekLit:tlg0656.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0656.tlg001.1st1K-grc1:1.preface.1-1.preface.5/
526,Crateuas,Fragmenta,"grc,lat",685,urn:cts:greekLit:tlg0657.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0657.tlg001.1st1K-grc1:1.1-1.2/
527,Heliodorus of Emesa,Aethiopica,"grc,lat",76378,urn:cts:greekLit:tlg0658.tlg001.perseus-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0658.tlg001.perseus-grc1:1.1/
528,Philumenus,De venenatis animalibus eorumque remediis,"grc,lat",13619,urn:cts:greekLit:tlg0671.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0671.tlg001.1st1K-grc1:1.1-1.2/
529,Ammonius Grammaticus,"De adfinium vocabulorum differentia,ΠΕΡΙ ΟΜΟΙΩΝ ΚΑΙ ΔΙΑΦΟΡΩΝ ΛΕΞΕΩΝ","grc,lat",17164,urn:cts:greekLit:tlg0708.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0708.tlg001.1st1K-grc1:1.1-1.2/
530,Adamantius Judaeus,Physiognomonica,"grc,lat",13169,urn:cts:greekLit:tlg0731.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0731.tlg001.1st1K-grc1:1.1-1.5/
531,Adamantius,Physiognomonica (epitome Matritensis),"grc,lat",5517,urn:cts:greekLit:tlg0731.tlg003.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0731.tlg003.1st1K-grc1:1.1-1.5/
532,Alexander of Aphrodisias,De mixtione,"grc,lat",12897,urn:cts:greekLit:tlg0732.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0732.tlg001.1st1K-grc1:1-5/
533,Alexander of Aphrodisias,"Περὶ Πυρετῶν,an electronic transcription.",grc,8124,urn:cts:greekLit:tlg0732.tlg003.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0732.tlg003.1st1K-grc1:1.1-1.2/
534,Alexander of Aphrodisias,In Aristotelis metaphysica commentaria,grc,410570,urn:cts:greekLit:tlg0732.tlg004.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0732.tlg004.opp-grc1:1-5/
535,Alexander of Aphrodisias,In Aristotelis analyticorum priorum librum I commentarium,grc,201778,urn:cts:greekLit:tlg0732.tlg005.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0732.tlg005.opp-grc1:introduction-24a22/
536,Alexander of Aphrodisias,In Aristotelis topicorum libros octo commentaria,"grc,lat",288297,urn:cts:greekLit:tlg0732.tlg006.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0732.tlg006.opp-grc1:1-5/
537,Alexander of Aphrodisias,In Librum De Sensu Commentarium,"grc,lat",92619,urn:cts:greekLit:tlg0732.tlg007.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0732.tlg007.opp-grc1:1-2/
538,Alexander of Aphrodisias,In Aristotelis Meteorologicorum Libros Commentaria,"grc,lat",110128,urn:cts:greekLit:tlg0732.tlg008.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0732.tlg008.opp-grc1:1-4/
539,Alexander of Aphrodisias,De anima,"grc,lat",52870,urn:cts:greekLit:tlg0732.tlg010.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0732.tlg010.1st1K-grc1:1.1-1.5/
540,Alexander of Aphrodisias,De anima libri mantissa,"grc,lat",44530,urn:cts:greekLit:tlg0732.tlg011.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0732.tlg011.1st1K-grc1:praef.1-praef.6/
541,Alexander of Aphrodisias,Ἀπορίαι καὶ λύσεις [Sp.],"grc,lat",55517,urn:cts:greekLit:tlg0732.tlg012.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0732.tlg012.1st1K-grc1:1.1.1/
542,Alexander of Aphrodisias,Quaestiones,grc,3617,urn:cts:greekLit:tlg0732.tlg012.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0732.tlg012.opp-grc1:1.2-1.11a/
543,Alexander of Aphrodisias,Ἠθικὰ προβλήματα [Sp.],"grc,lat",23524,urn:cts:greekLit:tlg0732.tlg013.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0732.tlg013.1st1K-grc1:TOC-4/
544,Alexander of Aphrodisias,De fato,"grc,lat",25053,urn:cts:greekLit:tlg0732.tlg014.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0732.tlg014.1st1K-grc1:1-5/
545,Alexander of Aphrodisias,In Aristotelis Sophisticos Elenchos Commentarius [Sp.],grc,93998,urn:cts:greekLit:tlg0732.tlgX01.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0732.tlgX01.opp-grc1:introduction-165a24a/
546,Cassius Iatrosophista,"Ἰατρικαὶ Ἀπορίαι καὶ Προβλήματα Φυσικά,an electronic transcription.",grc,6933,urn:cts:greekLit:tlg0733.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0733.tlg001.1st1K-grc1:1-5/
547,pseudo-Hippocrates,De septimestri partu,grc,1673,urn:cts:greekLit:tlg0751.tlg034.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0751.tlg034.1st1K-grc1:1-5/
548,Anubion,Fragmenta,"grc,lat",84,urn:cts:greekLit:tlg1126.tlg003.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1126.tlg003.1st1K-grc1:1/
549,Aristarchus of Samos,De magnitudinibus et distantiis solis et lunae,"grc,lat",8414,urn:cts:greekLit:tlg1181.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1181.tlg001.1st1K-grc1:pr-4/
550,Athenagoras,Legatio sive Supplicatio pro Christianis,grc,11308,urn:cts:greekLit:tlg1205.tlg001.perseus-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1205.tlg001.perseus-grc1:opener-4/
551,Athenagoras,Supplication pro Christianis,grc,11308,urn:cts:greekLit:tlg1205.tlg001.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1205.tlg001.perseus-grc2:opener-4/
552,Athenagoras,De Resurrectione,"grc,lat",8818,urn:cts:greekLit:tlg1205.tlg002.perseus-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1205.tlg002.perseus-grc1:1-5/
553,Athenagoras,De resurrectione,"grc,lat",8915,urn:cts:greekLit:tlg1205.tlg002.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1205.tlg002.perseus-grc2:1.1-1.2/
554,Autolycus,De Sphaera Quae Movetur,"grc,lat",5561,urn:cts:greekLit:tlg1210.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1210.tlg001.1st1K-grc1:definitiones.1-definitiones.2/
555,Autolycus,De Ortibus et Occasibus,"grc,lat",14811,urn:cts:greekLit:tlg1210.tlg002.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1210.tlg002.1st1K-grc1:1.definitiones.1-1.definitiones.5/
556,Barnabas,Barnabae epistula,"grc,lat",7534,urn:cts:greekLit:tlg1216.tlg001.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1216.tlg001.opp-grc1:1.1-1.2/
557,,Batrachomyomachia,"grc,lat",2149,urn:cts:greekLit:tlg1220.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1220.tlg001.1st1K-grc1:1-30/
558,,Certamen Homeri et Hesiodi,"grc,lat",3549,urn:cts:greekLit:tlg1252.tlg002.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1252.tlg002.1st1K-grc1:1/
559,Clemens Romanus,Epistula I ad Corinthios,"grc,lat",11101,urn:cts:greekLit:tlg1271.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1271.tlg001.1st1K-grc1:preface.1/
560,Clemens Romanus,Epistula II ad Corinthios,"grc,lat",3316,urn:cts:greekLit:tlg1271.tlg002.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1271.tlg002.1st1K-grc1:1.1-1.2/
561,Cleomedes,De motu circulari corporum caelestium,"grc,lat",27661,urn:cts:greekLit:tlg1272.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1272.tlg001.1st1K-grc1:1.1.1-1.1.5/
562,Anonymus,Didache XII Apostolorum,"grc,lat",2363,urn:cts:greekLit:tlg1311.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1311.tlg001.1st1K-grc1:1.1-1.2/
563,Dionysius Corinthius,Fragmenta,"grc,lat",1181,urn:cts:greekLit:tlg1329.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1329.tlg001.1st1K-grc1:1-5/
564,Dorotheus of Sidon,Fragmenta alia antiqua,"grc,lat",690,urn:cts:greekLit:tlg1337.tlg003.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1337.tlg003.1st1K-grc1:1-5/
565,Heraclides Ponticus,Res Publica Atheniensium,"grc,lat",517,urn:cts:greekLit:tlg1409.opp003.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1409.opp003.1st1K-grc1:preface-4/
566,"Hermas, 2nd cent.",The Shepherd of Hermas,grc,31569,urn:cts:greekLit:tlg1419.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1419.tlg001.1st1K-grc1:1.1.1-1.1.5/
567,Hipparchus,In Arati et Eudoxi phaenomena commentariorum libri iii,"grc,lat",33769,urn:cts:greekLit:tlg1431.tlg003.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1431.tlg003.1st1K-grc1:1.1.1-1.1.5/
568,Ignatius Antiochenus,Ad Ephesios (epist. 1),"grc,lat",2122,urn:cts:greekLit:tlg1443.tlg004.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1443.tlg004.1st1K-grc1:praef.1/
569,Ignatius Antiochenus,Ad Magnesios (epist. 2),"grc,lat",1306,urn:cts:greekLit:tlg1443.tlg005.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1443.tlg005.1st1K-grc1:praef.1/
570,Ignatius Antiochenus,Ad Trallianos (epist. 3),grc,1163,urn:cts:greekLit:tlg1443.tlg006.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1443.tlg006.1st1K-grc1:praef.1/
571,Ignatius Antiochenus,Ad Romanos (epist. 4),"grc,lat",1163,urn:cts:greekLit:tlg1443.tlg007.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1443.tlg007.1st1K-grc1:praef.1/
572,Ignatius Antiochenus,Ad Philadelphios (epist. 5),"grc,lat",1101,urn:cts:greekLit:tlg1443.tlg008.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1443.tlg008.1st1K-grc1:praef.1/
573,Ignatius Antiochenus,Ad Smyrnaeos (epist. 6),"grc,lat",1407,urn:cts:greekLit:tlg1443.tlg009.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1443.tlg009.1st1K-grc1:praef.1/
574,Ignatius Antiochenus,Ad Polycarpum (epist. 7),"grc,lat",889,urn:cts:greekLit:tlg1443.tlg010.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1443.tlg010.1st1K-grc1:praef.1/
575,Irenaeus,Libros quinque adversus haereses,"grc,lat",21659,urn:cts:greekLit:tlg1447.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1447.tlg001.1st1K-grc1:1.1-1.2/
576,Liber Enoch,Apocalypsis Enochi,"grc,lat",7846,urn:cts:greekLit:tlg1463.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1463.tlg001.1st1K-grc1:1.1/
577,Liber Enoch,Apocalypsis Enochi,"deu,lat",223,urn:cts:greekLit:tlg1463.tlg001.1st1K-lat1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1463.tlg001.1st1K-lat1:106.1/
578,Liber Enoch,Apocalypsis Enochi,"deu,lat",34606,urn:cts:greekLit:tlg1463.tlg001.opp-ger1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1463.tlg001.opp-ger1:33.1/
579,Liber Enoch,Apocalypsis Enochi,"grc,lat,deu",18471,urn:cts:greekLit:tlg1463.tlg001.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1463.tlg001.opp-grc1:1.1-1.2/
580,Anonymous,Martyrium Polycarpi,"grc,eng",2900,urn:cts:greekLit:tlg1484.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1484.tlg001.1st1K-grc1:1.1-1.2/
581,"Maximus, Astrologus",Περὶ καταρχῶν,"grc,lat",13092,urn:cts:greekLit:tlg1487.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1487.tlg001.1st1K-grc1:praef-4/
582,"Maximus, Astrologus",Περὶ καταρχῶν (epitome),"grc,lat",3521,urn:cts:greekLit:tlg1487.tlg002.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1487.tlg002.1st1K-grc1:praef-4/
583,Oracula Sibyllina,Oracula,"grc,lat,deu",82022,urn:cts:greekLit:tlg1551.tlg001.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1551.tlg001.opp-grc1:praef/
584,Oracula Sibyllina,Fragmenta,"grc,lat,deu",2360,urn:cts:greekLit:tlg1551.tlg002.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1551.tlg002.opp-grc1:1-5/
585,Philodemus,De Musica Librorum Quae Exstant,"grc,lat",18813,urn:cts:greekLit:tlg1595.tlg221.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1595.tlg221.1st1K-grc1:1.1-1.5/
586,Philodemus,Volumina Rhetorica,"grc,lat",9794,urn:cts:greekLit:tlg1595.tlg370.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1595.tlg370.1st1K-grc1:1.4a-1.2b/
587,Polycarp,Epistula ad Philippenses,"grc,lat",1817,urn:cts:greekLit:tlg1622.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1622.tlg001.1st1K-grc1:praef.sal/
588,Seniores Apud Irenaeum,Reliquiae plurium anonymorum,"grc,lat",1564,urn:cts:greekLit:tlg1665.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1665.tlg001.1st1K-grc1:Monitum-6/
589,Testamentum Abrahamae,The Testament of Abraham Recension A,"grc,lat",9838,urn:cts:greekLit:tlg1701.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1701.tlg001.1st1K-grc1:1-5/
590,Testamentum Abrahamae,The Testament of Abraham Recension B,"grc,lat",5230,urn:cts:greekLit:tlg1701.tlg002.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1701.tlg002.1st1K-grc1:1-5/
591,Theon Smyrnaeus,De utilitate mathematicae,"grc,lat",53233,urn:cts:greekLit:tlg1724.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1724.tlg001.1st1K-grc1:1-5/
592,Theophilus Antiochenus,Ad Autolycum,"grc,lat",21605,urn:cts:greekLit:tlg1725.tlg001.perseus-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1725.tlg001.perseus-grc1:1.1-1.5/
593,Theophilus Antiochenus,Ad Autolycum,"grc,lat",21591,urn:cts:greekLit:tlg1725.tlg001.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1725.tlg001.perseus-grc2:1.1/
594,Vettius Valens,Anthologiarum libri ix,"grc,lat",119282,urn:cts:greekLit:tlg1764.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1764.tlg001.1st1K-grc1:1.1.1-1.1.5/
595,Vitae Aesopi,Vita Aesopi Pl vel Accursiana (sub auctore Maximo Planude)(recensio 1),"grc,lat",26013,urn:cts:greekLit:tlg1765.tlg003.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1765.tlg003.1st1K-grc1:prologue-4/
596,Vitae Aesopi,Vita Aesopi (fort. auctore Aphthonio),"grc,lat",677,urn:cts:greekLit:tlg1765.tlg004.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1765.tlg004.1st1K-grc1:1/
597,Vitae Aesopi,Βιβλίον μυθικὸν τοῦ Αἰσώπου,"grc,lat",338,urn:cts:greekLit:tlg1765.tlg005.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1765.tlg005.1st1K-grc1:5/
598,Tatianus,Oratio ad Graecos,"grc,lat",10227,urn:cts:greekLit:tlg1766.tlg001.perseus-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1766.tlg001.perseus-grc1:1-5/
599,Euclid,Data,"grc,lat",25893,urn:cts:greekLit:tlg1799.tlg007.First1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1799.tlg007.First1K-grc1:toc-4/
600,Euclid,Data (demonstrationes alterae),"grc,lat",647,urn:cts:greekLit:tlg1799.tlg008.First1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1799.tlg008.First1K-grc1:18.1-18.2/
601,Euclides,Optica,"grc,lat",13985,urn:cts:greekLit:tlg1799.tlg009.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1799.tlg009.1st1K-grc1:pr-4/
602,Euclides,Opticorum recensio Theonis,"grc,lat",12765,urn:cts:greekLit:tlg1799.tlg010.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1799.tlg010.1st1K-grc1:pr_1-3/
603,Euclides,Catoptrica (recensio Theonis?),"grc,lat",7788,urn:cts:greekLit:tlg1799.tlg011.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1799.tlg011.1st1K-grc1:pr-4/
604,Euclid,Phaenomena,"grc,lat",14945,urn:cts:greekLit:tlg1799.tlg012.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1799.tlg012.1st1K-grc1:pr-4/
605,Euclid,Phaenomena (recensio b),"grc,lat",811,urn:cts:greekLit:tlg1799.tlg013.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1799.tlg013.1st1K-grc1:1/
606,Euclid,Phaenomena (demonstrationes alterae recensionis b),"grc,lat",2746,urn:cts:greekLit:tlg1799.tlg014.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1799.tlg014.1st1K-grc1:1-4/
607,Euclid,Sectio canonis [Sp.],"grc,lat",3147,urn:cts:greekLit:tlg1799.tlg015.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1799.tlg015.1st1K-grc1:pr/
608,Euclid,Sectio canonis [Sp.],"grc,lat",4803,urn:cts:greekLit:tlg1799.tlg015.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1799.tlg015.opp-grc1:pr-4/
609,Euclid,Fragmenta,"grc,lat",11650,urn:cts:greekLit:tlg1799.tlg016.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1799.tlg016.1st1K-grc1:1.1/
610,Euclid,Epigramma,"grc,lat",218,urn:cts:greekLit:tlg1799.tlg017.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1799.tlg017.1st1K-grc1:1/
611,Plotinus,Enneades,"grc,lat",213707,urn:cts:greekLit:tlg2000.tlg001.opp-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2000.tlg001.opp-grc2:1.1.1-1.1.5/
612,Themistius,Analyticorum Posteriorum Paraphrasis,"grc,lat",39018,urn:cts:greekLit:tlg2001.tlg038.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2001.tlg038.opp-grc1:1-loci/
613,Themistius,In Aristotelis Physica Paraphrasis,"grc,lat",121248,urn:cts:greekLit:tlg2001.tlg039.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2001.tlg039.opp-grc1:1-5/
614,Themistius,In libros Aristotelis de Anima paraphrasis,"grc,lat",62533,urn:cts:greekLit:tlg2001.tlg040.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2001.tlg040.opp-grc1:1-2/
615,Themistius,(Sophoniae) In Parva Naturalia Commentarium,"grc,lat",20108,urn:cts:greekLit:tlg2001.tlg041.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2001.tlg041.opp-grc1:1-4/
616,Themistius,Quae Fertur In Aristotelis Analyticorum Priorum Librum I,"grc,lat",82852,urn:cts:greekLit:tlg2001.tlg042.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2001.tlg042.opp-grc1:3-8/
617,Themistius,In Libros Aristotelis De Caelo Paraphrasis,"grc,lat",98274,urn:cts:greekLit:tlg2001.tlg043.opp-lat1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2001.tlg043.opp-lat1:1.1-1.5/
618,Themistius,In Aristotelis Metaphysicorum,lat,15876,urn:cts:greekLit:tlg2001.tlg044.opp-lat1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2001.tlg044.opp-lat1:1-5/
619,Eusebius,Praeperatio Evangelica,"grc,lat",231874,urn:cts:greekLit:tlg2018.tlg001.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2018.tlg001.opp-grc1:1.1.1-1.1.5/
620,Kirsopp Lake,Preface to Historia Ecclesiastica,"grc,lat",169,urn:cts:greekLit:tlg2018.tlg002.1st1K-eng1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2018.tlg002.1st1K-eng1:1-3/
621,Kirsopp Lake,Table of Contents of Historia Ecclesiastica,lat,13,urn:cts:greekLit:tlg2018.tlg002.1st1K-eng2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2018.tlg002.1st1K-eng2:1/
622,Kirsopp Lake,Introduction to Historia Ecclesiastica,"grc,lat",13714,urn:cts:greekLit:tlg2018.tlg002.1st1K-eng3,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2018.tlg002.1st1K-eng3:1-5/
623,Kirsopp Lake,Index to Historia Ecclesiastica,"grc,lat",2597,urn:cts:greekLit:tlg2018.tlg002.1st1K-eng4,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2018.tlg002.1st1K-eng4:1-5/
624,Eusebius,Historia Ecclesiastica,"eng,lat",142783,urn:cts:greekLit:tlg2018.tlg002.opp-eng1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2018.tlg002.opp-eng1:1.toc/
625,Eusebius,Historia Ecclesiastica,"grc,lat",101967,urn:cts:greekLit:tlg2018.tlg002.opp-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2018.tlg002.opp-grc2:1.1.1-1.1.5/
626,Eusebius,Historia Ecclesiastica,"grc,lat",107607,urn:cts:greekLit:tlg2018.tlg002.opp-grc3,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2018.tlg002.opp-grc3:1/
627,Eusebius,De Martyribus Palaestinae (Recensio Brevior),"grc,lat",7901,urn:cts:greekLit:tlg2018.tlg003.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2018.tlg003.opp-grc1:praef.1-praef.2/
628,Eusebius,Demonstratio Evangelica,grc,158009,urn:cts:greekLit:tlg2018.tlg005.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2018.tlg005.opp-grc1:1.praef.1-1.praef.4/
629,Eusebius,De Ecclesiastica Theologia,"grc,lat,deu",17305,urn:cts:greekLit:tlg2018.tlg009.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2018.tlg009.opp-grc1:3.1.1-3.1.5/
630,Eusebius,Die Theophanie,deu,83950,urn:cts:greekLit:tlg2018.tlg010.opp-ger1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2018.tlg010.opp-ger1:1.1/
631,Eusebius,De Theophania (Fragmenta),"grc,deu,lat",12482,urn:cts:greekLit:tlg2018.tlg010.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2018.tlg010.opp-grc1:1-5/
632,Eusebius,Onomasticon,"grc,lat,deu",24599,urn:cts:greekLit:tlg2018.tlg011.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2018.tlg011.opp-grc1:pr-4/
633,Eusebius,Onomasticon,"lat,deu",21342,urn:cts:greekLit:tlg2018.tlg011.opp-lat1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2018.tlg011.opp-lat1:pr-4/
634,Eusebius,Vita Constantini,"grc,lat",55385,urn:cts:greekLit:tlg2018.tlg020.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2018.tlg020.opp-grc1:1.TOC.1-1.TOC.4/
635,Eusebius,Constantini imperatoris oratio ad coetum sanctorum,grc,14979,urn:cts:greekLit:tlg2018.tlg021.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2018.tlg021.opp-grc1:1.1-1.2/
636,Eusebius,De laudibus Constantini,"grc,lat,deu",25826,urn:cts:greekLit:tlg2018.tlg022.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2018.tlg022.opp-grc1:pr.1-pr.2/
637,Epiphanius,Ancoratus,"grc,lat,deu",844,urn:cts:greekLit:tlg2021.tlg001.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2021.tlg001.opp-grc1:letters.1.1-letters.1.4/
638,Epiphanius,Panarion (Adversus haereses),"grc,lat,deu",310157,urn:cts:greekLit:tlg2021.tlg002.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2021.tlg002.opp-grc1:praef1a.1.1-praef1a.1.5/
639,Epiphanius,Anacephalaeosis [Sp.],"grc,lat",5646,urn:cts:greekLit:tlg2021.tlg003.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2021.tlg003.opp-grc1:1.1-1.2/
640,Gregorius Nazianzenus,Christus patiens [Dub.] (fort. auctore Constantino Manasse),"grc,lat",15665,urn:cts:greekLit:tlg2022.tlg003.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2022.tlg003.opp-grc1:pr.1-pr.30/
641,Gregorius Nazianzenus,Adversus Eunomianos (orat. 27),"grc,lat,eng",8750,urn:cts:greekLit:tlg2022.tlg007.opp-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2022.tlg007.opp-grc1:1-5/
